Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate
2026-01-26 20:47:54.441652,1,2,16,24,100
2026-01-26 20:47:58.204375,1,2,7,24,100
2026-01-26 20:48:01.032785,1,2,4,22,100
2026-01-26 20:48:04.941618,1,2,6,21,100
2026-01-26 20:48:07.753402,1,1,8,21,100
2026-01-26 20:48:10.614310,1,1,1,22,96
2026-01-26 20:48:14.513876,1,2,7,21,93
2026-01-26 20:48:17.788901,1,2,21,21,90
2026-01-26 20:48:20.863906,1,2,11,21,86
2026-01-26 20:48:23.625595,1,2,3,20,83
2026-01-26 20:48:26.595254,1,2,6,21,80
2026-01-26 20:48:29.432481,1,2,3,21,77
2026-01-26 20:48:32.229280,1,2,5,21,76
2026-01-26 20:48:36.118573,1,2,15,21,76
2026-01-26 20:48:39.087189,1,2,10,22,76
2026-01-26 20:48:42.348958,1,2,13,22,76
2026-01-26 20:48:46.114330,1,2,15,22,76
2026-01-26 20:48:49.972473,1,2,3,22,76
2026-01-26 20:48:52.814020,1,2,16,22,74
2026-01-26 20:48:55.677908,1,2,10,22,72
2026-01-26 20:48:59.568691,1,2,9,21,72
2026-01-26 20:49:02.966999,1,2,1,21,71
2026-01-26 20:49:06.278225,1,2,1,21,71
2026-01-26 20:49:09.082186,1,2,1,21,71
2026-01-26 20:49:11.994842,1,2,5,21,70
2026-01-26 20:49:14.832123,1,2,8,21,67
2026-01-26 20:49:18.716669,1,2,5,19,64
2026-01-26 20:49:23.099016,1,2,2,18,64
2026-01-26 20:49:25.985117,1,2,1,18,67
2026-01-26 20:49:28.864648,1,1,1,17,70
2026-01-26 20:49:31.702638,1,2,8,17,73
2026-01-26 20:49:35.614812,1,2,4,17,76
2026-01-26 20:49:39.402374,1,2,2,17,79
2026-01-26 20:49:42.182444,1,2,5,17,82
2026-01-26 20:49:45.091618,1,2,1,17,85
2026-01-26 20:49:48.015056,1,2,5,17,84
2026-01-26 20:49:50.871053,1,2,4,17,81
2026-01-26 20:49:54.764105,1,2,7,17,75
2026-01-26 20:49:57.651649,1,2,3,17,71
2026-01-26 20:50:01.441280,1,2,6,17,68
2026-01-26 20:50:05.214554,1,2,17,17,63
2026-01-26 20:50:09.096957,1,2,22,17,100
2026-01-26 20:50:12.477332,1,2,59,24,100
2026-01-26 20:50:16.265341,1,2,76,23,100
2026-01-26 20:50:19.236198,1,2,61,24,100
2026-01-26 20:50:23.638361,1,2,35,24,100
2026-01-26 20:50:26.406379,1,2,28,24,100
2026-01-26 20:50:29.269756,1,2,49,24,100
2026-01-26 20:50:33.165619,1,2,40,23,100
2026-01-26 20:50:36.387536,1,2,15,23,100
2026-01-26 20:50:40.196120,1,2,11,23,100
2026-01-26 20:50:43.198396,1,2,5,23,100
2026-01-26 20:50:47.065470,1,2,12,23,100
2026-01-26 20:50:49.853466,1,2,9,21,100
2026-01-26 20:50:52.689599,1,2,15,21,100
2026-01-26 20:50:56.615480,1,1,1,20,100
2026-01-26 20:51:01.537368,1,1,1,19,95
2026-01-26 20:51:04.495712,1,1,1,19,89
2026-01-26 20:51:07.365494,1,2,2,18,89
2026-01-26 20:51:10.229897,1,2,14,18,86
2026-01-26 20:51:13.503936,1,2,15,18,84
2026-01-26 20:51:17.295456,1,2,18,17,79
2026-01-26 20:51:20.265300,1,2,17,17,76
2026-01-26 20:51:24.165628,1,2,15,17,73
2026-01-26 20:51:27.128905,1,2,2,17,73
2026-01-26 20:51:29.890551,1,2,24,17,76
2026-01-26 20:51:34.193449,1,2,17,17,78
2026-01-26 20:51:37.570787,1,2,3,16,78
2026-01-26 20:51:41.466718,1,2,1,16,81
2026-01-26 20:51:44.236278,1,2,1,16,82
