Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate
2025-11-20 17:16:49.837926,1,2,9,0,0
2025-11-20 17:16:52.667095,1,2,6,0,0
2025-11-20 17:16:57.087867,1,2,8,0,0
2025-11-20 17:16:59.974123,1,2,6,0,0
2025-11-20 17:17:02.740806,1,2,12,0,0
2025-11-20 17:17:05.618731,1,2,42,0,0
2025-11-20 17:17:08.446447,1,2,11,0,0
2025-11-20 17:17:11.286425,1,2,32,0,0
2025-11-20 17:17:15.207111,1,2,10,0,0
2025-11-20 17:17:19.648748,1,2,6,0,0
2025-11-20 17:17:22.463366,1,2,4,0,0
2025-11-20 17:17:25.335810,1,2,8,0,0
2025-11-20 17:17:29.166303,1,2,43,0,0
2025-11-20 17:17:33.110242,1,2,4,0,0
2025-11-20 17:17:36.478472,1,2,23,0,0
2025-11-20 17:17:39.301520,1,2,47,0,0
2025-11-20 17:17:43.250584,1,2,14,0,0
2025-11-20 17:17:47.670044,1,2,100,0,0
2025-11-20 17:17:51.547959,1,2,95,0,0
2025-11-20 17:17:55.326066,1,2,42,0,0
2025-11-20 17:17:59.160656,1,2,16,0,0
2025-11-20 17:18:02.492930,1,2,42,0,0
2025-11-20 17:18:05.313036,1,2,65,0,107
2025-11-20 17:18:09.274498,1,2,27,20,101
2025-11-20 17:18:12.148469,1,2,12,19,95
2025-11-20 17:18:14.941015,1,2,26,19,89
2025-11-20 17:18:17.773834,1,2,61,18,83
2025-11-20 17:18:20.747002,1,2,52,18,79
2025-11-20 17:18:23.683186,1,2,20,19,76
2025-11-20 17:18:27.149089,1,2,30,18,73
2025-11-20 17:18:30.478087,1,2,15,17,76
2025-11-20 17:18:33.313252,1,2,4,17,78
2025-11-20 17:18:36.253562,1,2,10,18,78
2025-11-20 17:18:39.695225,1,2,11,18,78
2025-11-20 17:18:42.494480,1,2,9,18,75
2025-11-20 17:18:45.324946,1,2,17,18,73
2025-11-20 17:18:48.265640,1,2,23,18,73
2025-11-20 17:18:51.677976,1,2,6,18,73
2025-11-20 17:18:54.509836,1,2,31,19,73
2025-11-20 17:18:57.347838,1,2,8,19,73
2025-11-20 17:19:00.278105,1,2,39,20,73
2025-11-20 17:19:03.695985,1,2,88,24,107
2025-11-20 17:19:07.631753,1,2,37,24,113
2025-11-20 17:19:10.956116,1,2,11,24,116
2025-11-20 17:19:13.812642,1,2,25,23,119
2025-11-20 17:19:17.714501,1,2,9,23,122
2025-11-20 17:19:21.162834,1,2,11,24,125
2025-11-20 17:19:23.964876,1,2,14,24,126
2025-11-20 17:19:26.794726,1,2,15,23,125
2025-11-20 17:19:29.731978,1,2,8,23,119
