Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate
2026-01-19 21:44:53.270219,1,2,8,22,69
2026-01-19 21:44:57.062844,1,2,3,22,69
2026-01-19 21:45:00.333677,1,2,3,22,69
2026-01-19 21:45:03.199914,1,2,15,22,69
2026-01-19 21:45:06.041906,1,2,56,22,69
2026-01-19 21:45:08.901085,1,2,30,22,107
2026-01-19 21:45:11.713854,1,2,28,24,110
2026-01-19 21:45:15.595599,1,2,47,23,113
2026-01-19 21:45:19.013404,1,2,23,23,116
2026-01-19 21:45:22.350407,1,2,30,23,119
2026-01-19 21:45:25.699956,1,2,18,24,122
2026-01-19 21:45:28.697184,1,2,23,24,125
2026-01-19 21:45:32.079432,1,2,58,24,127
2026-01-19 21:45:35.765751,1,2,76,23,126
2026-01-19 21:45:39.659022,1,2,27,23,126
2026-01-19 21:45:42.527375,1,2,3,23,126
2026-01-19 21:45:45.394398,1,2,4,23,126
2026-01-19 21:45:49.179036,1,2,1,23,125
2026-01-19 21:45:52.149442,1,2,3,24,126
2026-01-19 21:45:54.915817,1,2,1,24,126
2026-01-19 21:45:58.702303,1,2,7,22,124
2026-01-19 21:46:02.185551,1,2,24,22,112
2026-01-19 21:46:05.649002,1,2,5,21,106
2026-01-19 21:46:08.942575,1,2,3,21,100
2026-01-19 21:46:11.814219,1,2,9,20,94
2026-01-19 21:46:15.596698,1,2,2,19,88
2026-01-19 21:46:18.903941,1,2,4,17,82
2026-01-19 21:46:22.464612,1,2,3,17,79
2026-01-19 21:46:25.234720,1,2,8,17,75
2026-01-19 21:46:28.114103,1,2,9,16,71
2026-01-19 21:46:30.964003,1,2,11,16,71
2026-01-19 21:46:34.703547,1,2,15,16,71
2026-01-19 21:46:39.150268,1,2,3,16,71
2026-01-19 21:46:42.425281,1,2,3,16,71
2026-01-19 21:46:45.294317,1,2,5,16,71
2026-01-19 21:46:48.164308,1,2,1,16,71
2026-01-19 21:46:51.028907,1,2,6,16,71
2026-01-19 21:46:53.795674,1,1,5,16,71
2026-01-19 21:46:57.684719,1,2,12,17,68
2026-01-19 21:47:01.064504,1,2,2,18,65
2026-01-19 21:47:03.828725,1,2,10,19,63
2026-01-19 21:47:06.694593,1,2,33,24,106
2026-01-19 21:47:09.564565,1,2,29,23,109
2026-01-19 21:47:12.428242,1,2,70,23,112
2026-01-19 21:47:16.217036,1,2,26,24,115
2026-01-19 21:47:20.114271,1,2,35,24,118
2026-01-19 21:47:23.589407,1,2,25,23,124
2026-01-19 21:47:26.418788,1,2,63,24,125
2026-01-19 21:47:29.222464,1,2,48,23,127
2026-01-19 21:47:33.114396,1,2,60,24,126
2026-01-19 21:47:35.980020,1,2,30,23,126
2026-01-19 21:47:38.788789,1,2,65,24,127
2026-01-19 21:47:41.714680,1,2,7,24,127
2026-01-19 21:47:44.583566,1,2,5,23,125
2026-01-19 21:47:47.469281,1,2,13,23,126
2026-01-19 21:47:50.334049,1,2,6,24,126
2026-01-19 21:47:54.230893,1,2,10,24,126
2026-01-19 21:47:56.997076,1,2,3,24,121
2026-01-19 21:48:00.464369,1,2,7,23,115
2026-01-19 21:48:03.233220,1,2,5,23,109
2026-01-19 21:48:06.187968,1,2,8,22,103
2026-01-19 21:48:09.055216,1,2,7,22,97
2026-01-19 21:48:11.822323,1,2,11,22,91
2026-01-19 21:48:15.715206,1,2,5,22,85
2026-01-19 21:48:18.988844,1,2,6,22,79
2026-01-19 21:48:21.814473,1,2,6,22,75
2026-01-19 21:48:24.724502,1,2,6,22,75
2026-01-19 21:48:27.693443,1,2,9,22,78
2026-01-19 21:48:30.464553,1,2,7,22,78
2026-01-19 21:48:34.247764,1,2,8,21,73
2026-01-19 21:48:38.139227,1,2,6,21,70
2026-01-19 21:48:41.636563,1,2,5,21,65
2026-01-19 21:48:44.488193,1,2,2,21,65
2026-01-19 21:48:47.244487,1,2,1,21,65
2026-01-19 21:48:51.103916,1,2,4,21,65
2026-01-19 21:48:54.544792,1,2,10,21,66
2026-01-19 21:48:58.315630,1,2,4,21,69
2026-01-19 21:49:01.176689,1,2,3,21,72
2026-01-19 21:49:04.043731,1,2,7,21,75
2026-01-19 21:49:07.834827,1,2,28,21,78
2026-01-19 21:49:10.804729,1,2,73,24,107
2026-01-19 21:49:14.183549,1,2,18,24,110
2026-01-19 21:49:17.868120,1,2,34,23,116
2026-01-19 21:49:20.844804,1,2,38,24,119
2026-01-19 21:49:24.216449,1,2,5,23,122
2026-01-19 21:49:27.083645,1,2,57,24,125
2026-01-19 21:49:29.866588,1,2,55,23,126
2026-01-19 21:49:33.743518,1,2,29,23,126
2026-01-19 21:49:37.019907,1,2,8,24,126
2026-01-19 21:49:40.497210,1,2,8,23,126
2026-01-19 21:49:43.266231,1,2,7,24,127
2026-01-19 21:49:46.232326,1,2,3,24,126
2026-01-19 21:49:49.116187,1,2,10,23,125
2026-01-19 21:49:52.916027,1,2,4,24,125
2026-01-19 21:49:57.144941,1,1,2,24,113
2026-01-19 21:50:00.466331,1,1,3,23,107
2026-01-19 21:50:03.267081,1,2,5,24,101
2026-01-19 21:50:06.200281,1,2,4,25,95
2026-01-19 21:50:09.169869,1,1,6,25,92
2026-01-19 21:50:11.938804,1,2,1,23,89
2026-01-19 21:50:15.232409,1,2,3,20,86
2026-01-19 21:50:18.665375,1,2,3,16,83
2026-01-19 21:50:22.072313,1,2,6,14,80
2026-01-19 21:50:25.866496,1,2,2,13,79
2026-01-19 21:50:28.830969,1,2,5,13,79
2026-01-19 21:50:32.115770,1,2,8,13,79
2026-01-19 21:50:35.896118,1,2,1,14,79
2026-01-19 21:50:39.889847,1,2,4,15,79
2026-01-19 21:50:42.179520,1,2,1,16,78
2026-01-19 21:50:45.116012,1,2,2,17,78
2026-01-19 21:50:47.877640,1,2,6,17,78
2026-01-19 21:50:51.768186,1,2,6,18,78
2026-01-19 21:50:55.047889,1,2,4,18,78
2026-01-19 21:50:58.841269,1,2,4,19,78
