Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate
2025-11-20 21:36:42.971676,1,2,19,0,0
2025-11-20 21:36:46.870498,1,2,5,0,0
2025-11-20 21:36:49.697237,1,2,4,0,0
2025-11-20 21:36:53.569165,1,2,41,0,0
2025-11-20 21:36:57.441869,1,2,58,0,0
2025-11-20 21:37:00.817210,1,2,23,0,0
2025-11-20 21:37:03.688818,1,2,6,0,0
2025-11-20 21:37:07.515371,1,2,9,0,118
2025-11-20 21:37:11.439023,1,2,14,23,121
2025-11-20 21:37:14.371665,1,2,2,21,115
2025-11-20 21:37:17.692570,1,2,2,19,109
2025-11-20 21:37:21.515284,1,2,5,18,103
2025-11-20 21:37:24.443787,1,2,3,17,97
2025-11-20 21:37:28.362330,1,2,6,16,85
2025-11-20 21:37:31.739629,1,2,7,16,81
2025-11-20 21:37:34.562241,1,2,12,15,77
2025-11-20 21:37:37.494565,1,2,6,15,72
2025-11-20 21:37:40.921228,1,2,20,15,69
2025-11-20 21:37:43.789331,1,2,26,15,66
2025-11-20 21:37:46.558289,1,2,17,14,63
2025-11-20 21:37:50.433686,1,2,9,14,63
2025-11-20 21:37:53.365773,1,2,9,14,63
2025-11-20 21:37:56.182218,1,2,4,14,62
2025-11-20 21:37:59.010905,1,2,7,16,62
2025-11-20 21:38:01.930940,1,2,11,17,62
2025-11-20 21:38:05.357653,1,2,6,16,62
2025-11-20 21:38:08.226997,1,2,3,16,62
2025-11-20 21:38:11.558679,1,2,9,17,62
2025-11-20 21:38:14.479356,1,2,6,17,62
2025-11-20 21:38:17.427865,1,2,12,18,62
2025-11-20 21:38:20.731586,1,2,9,17,62
2025-11-20 21:38:24.602311,1,2,21,17,62
2025-11-20 21:38:27.476759,1,2,9,17,62
2025-11-20 21:38:30.850711,1,2,18,16,62
2025-11-20 21:38:33.774086,1,2,18,16,64
2025-11-20 21:38:36.626000,1,2,4,17,64
2025-11-20 21:38:39.474609,1,2,4,17,64
2025-11-20 21:38:42.847708,1,2,13,17,62
2025-11-20 21:38:46.372672,1,1,4,17,62
2025-11-20 21:38:49.197079,1,2,6,17,62
2025-11-20 21:38:52.021522,1,2,58,16,62
2025-11-20 21:38:55.895943,1,2,6,16,62
2025-11-20 21:38:59.222984,1,2,31,15,62
2025-11-20 21:39:02.046909,1,2,52,23,108
2025-11-20 21:39:04.969430,1,2,37,24,111
2025-11-20 21:39:08.404821,1,2,18,23,114
2025-11-20 21:39:11.220425,1,2,19,23,117
2025-11-20 21:39:14.043153,1,2,29,24,120
2025-11-20 21:39:16.972537,1,2,31,23,123
2025-11-20 21:39:20.393248,1,2,14,22,123
2025-11-20 21:39:23.221006,1,2,6,22,117
2025-11-20 21:39:26.042435,1,2,6,20,111
2025-11-20 21:39:28.967452,1,2,39,18,105
2025-11-20 21:39:32.392111,1,2,24,17,99
2025-11-20 21:39:35.222906,1,2,15,17,93
2025-11-20 21:39:38.591524,1,2,37,16,87
2025-11-20 21:39:41.515333,1,2,36,15,81
2025-11-20 21:39:44.460185,1,2,26,15,76
2025-11-20 21:39:47.766350,1,2,25,15,73
2025-11-20 21:39:51.593146,1,2,8,15,70
2025-11-20 21:39:54.515626,1,2,25,16,67
2025-11-20 21:39:58.446724,1,2,4,16,67
2025-11-20 21:40:01.814619,1,2,6,16,66
2025-11-20 21:40:04.640034,1,2,36,16,66
2025-11-20 21:40:08.464064,1,2,12,16,66
2025-11-20 21:40:11.789686,1,2,7,16,66
2025-11-20 21:40:14.612378,1,2,15,16,67
2025-11-20 21:40:17.541825,1,2,18,16,69
2025-11-20 21:40:20.962660,1,2,12,17,69
2025-11-20 21:40:23.789801,1,2,12,17,68
2025-11-20 21:40:27.663717,1,2,5,16,66
2025-11-20 21:40:30.543047,1,2,6,16,66
2025-11-20 21:40:34.461583,1,2,5,16,68
2025-11-20 21:40:37.833954,1,2,17,16,68
2025-11-20 21:40:40.659712,1,2,15,16,68
2025-11-20 21:40:44.082032,1,2,11,16,68
2025-11-20 21:40:47.007595,1,2,18,16,68
2025-11-20 21:40:50.435646,1,2,6,16,68
2025-11-20 21:40:53.257201,1,2,13,16,66
2025-11-20 21:40:56.082505,1,2,29,16,66
2025-11-20 21:40:59.007089,1,2,11,16,66
2025-11-20 21:41:02.434621,1,2,22,16,66
2025-11-20 21:41:05.260110,1,2,14,16,66
2025-11-20 21:41:08.630831,1,2,15,16,66
2025-11-20 21:41:11.558498,1,2,6,16,66
2025-11-20 21:41:14.478722,1,2,25,16,68
2025-11-20 21:41:17.808174,1,2,25,16,68
2025-11-20 21:41:21.628153,1,2,13,16,68
2025-11-20 21:41:24.552980,1,2,7,16,68
2025-11-20 21:41:28.478120,1,2,9,16,68
2025-11-20 21:41:31.854412,1,2,13,16,71
2025-11-20 21:41:34.677465,1,2,20,16,74
2025-11-20 21:41:38.501446,1,2,6,16,77
2025-11-20 21:41:41.825548,1,2,3,16,80
2025-11-20 21:41:44.659287,1,2,7,16,83
2025-11-20 21:41:47.609109,1,2,22,16,82
2025-11-20 21:41:52.559457,1,2,8,16,84
2025-11-20 21:41:55.475928,1,2,38,17,85
2025-11-20 21:41:58.299684,1,2,16,17,85
2025-11-20 21:42:01.140211,1,2,15,16,84
2025-11-20 21:42:05.048110,1,2,7,17,81
2025-11-20 21:42:08.373537,1,2,8,16,80
2025-11-20 21:42:11.197012,1,2,16,16,79
2025-11-20 21:42:14.024984,1,2,4,16,77
2025-11-20 21:42:16.947893,1,2,5,15,77
2025-11-20 21:42:20.373002,1,2,7,14,77
2025-11-20 21:42:23.194088,1,2,30,14,77
2025-11-20 21:42:26.016673,1,2,24,14,77
2025-11-20 21:42:28.951367,1,2,17,13,77
2025-11-20 21:42:32.423644,1,2,8,16,77
2025-11-20 21:42:35.741115,1,2,14,17,77
2025-11-20 21:42:39.616235,1,2,4,18,77
2025-11-20 21:42:42.491986,1,2,6,19,77
2025-11-20 21:42:45.863477,1,2,2,19,77
2025-11-20 21:42:48.790808,1,2,10,20,74
2025-11-20 21:42:51.615356,1,2,77,20,74
2025-11-20 21:42:54.484744,1,2,19,21,74
2025-11-20 21:42:57.858544,1,2,11,21,74
2025-11-20 21:43:01.386580,1,2,20,21,73
2025-11-20 21:43:04.208855,1,2,13,21,73
2025-11-20 21:43:07.042563,1,2,19,21,73
2025-11-20 21:43:10.922411,1,2,11,21,73
2025-11-20 21:43:13.839631,1,2,6,21,73
2025-11-20 21:43:16.606624,1,2,3,21,73
2025-11-20 21:43:20.534579,1,2,23,22,73
2025-11-20 21:43:23.956077,1,2,16,20,73
2025-11-20 21:43:26.780938,1,2,21,20,73
2025-11-20 21:43:29.609319,1,2,10,20,73
2025-11-20 21:43:32.526654,1,2,13,21,73
2025-11-20 21:43:35.957794,1,2,6,21,73
2025-11-20 21:43:38.774277,1,2,6,20,71
2025-11-20 21:43:41.600357,1,2,33,19,68
2025-11-20 21:43:44.525721,1,2,23,18,67
2025-11-20 21:43:47.949553,1,2,14,18,67
2025-11-20 21:43:50.772866,1,2,8,18,66
2025-11-20 21:43:54.598322,1,2,10,18,66
2025-11-20 21:43:57.523322,1,2,16,18,66
2025-11-20 21:44:01.447767,1,2,15,19,66
2025-11-20 21:44:04.823463,1,2,16,19,66
2025-11-20 21:44:07.647598,1,2,23,19,66
2025-11-20 21:44:11.477460,1,2,44,19,66
2025-11-20 21:44:14.796982,1,2,5,17,66
2025-11-20 21:44:17.624337,1,2,50,17,66
2025-11-20 21:44:20.543693,1,2,11,18,68
2025-11-20 21:44:23.971706,1,2,6,19,71
2025-11-20 21:44:26.792067,1,2,19,19,74
2025-11-20 21:44:30.268993,1,2,11,20,77
2025-11-20 21:44:33.103033,1,2,4,20,80
2025-11-20 21:44:36.017178,1,2,9,20,83
2025-11-20 21:44:39.895754,1,2,19,20,83
2025-11-20 21:44:43.674768,1,2,7,20,73
2025-11-20 21:44:47.491705,1,2,23,19,70
2025-11-20 21:44:50.815938,1,2,35,18,67
2025-11-20 21:44:53.640317,1,2,31,17,65
2025-11-20 21:44:56.566735,1,2,98,18,65
2025-11-20 21:44:59.988901,1,2,35,19,65
2025-11-20 21:45:02.813774,1,2,15,20,67
2025-11-20 21:45:05.641816,1,2,14,20,70
2025-11-20 21:45:08.560356,1,2,15,21,72
2025-11-20 21:45:12.033803,1,2,11,21,71
2025-11-20 21:45:15.910406,1,2,5,21,68
2025-11-20 21:45:19.691234,1,2,4,21,64
2025-11-20 21:45:23.509264,1,2,69,21,64
2025-11-20 21:45:26.840881,1,2,6,21,64
2025-11-20 21:45:29.690316,1,2,38,22,64
2025-11-20 21:45:32.583295,1,2,10,21,64
2025-11-20 21:45:36.006053,1,2,9,21,64
2025-11-20 21:45:38.830992,1,2,13,21,66
2025-11-20 21:45:42.258334,1,2,8,21,69
2025-11-20 21:45:45.128756,1,2,14,22,69
2025-11-20 21:45:48.004459,1,2,7,19,69
2025-11-20 21:45:50.832913,1,2,9,17,70
2025-11-20 21:45:54.308613,1,2,26,18,71
2025-11-20 21:45:57.129027,1,2,2,18,71
2025-11-20 21:46:00.061672,1,2,2,18,71
2025-11-20 21:46:03.928548,1,2,23,17,71
2025-11-20 21:46:07.703183,1,2,20,17,71
2025-11-20 21:46:11.529723,1,2,5,17,71
