Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate
2025-12-25 23:12:19.914591,1,2,16,0,77
2025-12-25 23:12:22.813438,1,2,25,12,79
2025-12-25 23:12:26.319123,1,2,6,11,79
2025-12-25 23:12:31.417446,1,2,12,11,79
2025-12-25 23:12:34.352021,1,2,9,11,79
2025-12-25 23:12:37.298384,1,2,11,11,79
2025-12-25 23:12:40.018373,1,2,18,11,79
2025-12-25 23:12:44.050110,1,2,11,11,79
2025-12-25 23:12:46.798276,1,2,17,11,79
2025-12-25 23:12:49.605141,1,2,15,11,79
2025-12-25 23:12:53.486482,1,2,81,11,76
2025-12-25 23:12:56.354304,1,2,12,11,78
2025-12-25 23:12:59.342361,1,2,33,12,77
2025-12-25 23:13:03.015451,1,2,29,23,75
2025-12-25 23:13:06.493001,1,2,26,23,111
