Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate,PredHeart,PredBreath,AnomalyScore,IsAnomaly
2026-01-25 14:33:20.418176,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:23.766237,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:27.548331,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:30.519951,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:33.256016,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:37.175071,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:40.024487,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:43.382803,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:47.142782,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:51.005414,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:54.910397,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:33:57.962276,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:34:00.425401,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:34:03.287181,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:34:05.964366,1,0,1,0,0,0.469,0.059,0.00003168,0
2026-01-25 14:34:09.767347,0,0,0,0,0,0.469,0.059,0.00003169,0
2026-01-25 14:34:12.504200,0,0,0,0,0,0.469,0.059,0.00003170,0
2026-01-25 14:34:15.473211,0,0,0,0,0,0.469,0.059,0.00003170,0
2026-01-25 14:34:19.568230,1,2,8,0,0,0.467,0.058,0.00003164,0
2026-01-25 14:34:23.182237,1,2,1,0,0,0.467,0.059,0.00003159,0
2026-01-25 14:34:26.737214,1,1,1,0,0,0.468,0.059,0.00003172,0
2026-01-25 14:34:30.423578,1,2,26,0,0,0.459,0.057,0.00003152,0
2026-01-25 14:34:34.723818,1,2,15,0,0,0.456,0.059,0.00003130,0
2026-01-25 14:35:26.306600,1,1,1,24,83,82.953,23.939,0.00011979,0
2026-01-25 14:35:33.611566,1,1,1,24,73,72.880,23.945,0.00012060,0
2026-01-25 14:35:36.471053,1,1,1,24,74,73.085,23.982,0.00010494,0
2026-01-25 14:35:40.567808,1,2,14,24,74,74.530,24.036,0.00008684,0
2026-01-25 14:35:43.229146,1,2,1,22,72,72.427,22.128,0.00007178,0
2026-01-25 14:35:46.302384,1,1,1,21,71,70.088,20.908,0.00003411,0
2026-01-25 14:35:49.578163,1,1,1,21,74,72.477,21.276,0.00007301,0
2026-01-25 14:35:53.372615,1,2,2,22,77,76.976,22.046,0.00006415,0
2026-01-25 14:35:56.336508,1,1,1,21,80,79.917,21.138,0.00005915,0
2026-01-25 14:35:59.716624,1,1,1,19,80,79.376,18.983,0.00002859,0
2026-01-25 14:36:03.606897,1,1,1,19,80,79.005,19.112,0.00008183,0
2026-01-25 14:36:07.260048,1,1,1,18,80,79.647,18.207,0.00004813,0
2026-01-25 14:36:10.181877,1,1,1,17,81,80.572,17.007,0.00004878,0
2026-01-25 14:36:13.036349,1,1,1,17,84,83.387,17.281,0.00003066,0
2026-01-25 14:36:16.837194,1,1,1,17,87,86.219,17.172,0.00004164,0
2026-01-25 14:36:19.785733,1,1,1,19,90,89.241,19.144,0.00003086,0
2026-01-25 14:36:22.759381,1,1,1,20,93,92.544,20.352,0.00003938,0
2026-01-25 14:36:26.882320,1,2,5,21,95,94.809,20.959,0.00003116,0
2026-01-25 14:36:29.938796,1,1,1,22,95,95.460,22.092,0.00003737,0
2026-01-25 14:36:33.181492,1,1,10,23,95,95.176,23.121,0.00004238,0
2026-01-25 14:36:36.067606,1,2,31,23,95,94.533,23.144,0.00002502,0
2026-01-25 14:36:42.958949,1,2,34,23,111,109.730,23.135,0.00007819,0
2026-01-25 14:36:45.795613,1,2,8,24,114,111.734,23.901,0.00008997,0
2026-01-25 14:38:04.683138,1,1,1,19,79,79.136,18.994,0.00010096,0
2026-01-25 14:38:07.516741,1,1,1,20,79,78.725,20.165,0.00008840,0
2026-01-25 14:38:10.334673,1,1,1,21,79,79.106,20.980,0.00005982,0
2026-01-25 14:38:13.347132,1,1,1,21,81,81.300,21.055,0.00007160,0
2026-01-25 14:38:16.051452,1,1,1,21,84,84.134,20.995,0.00007363,0
