Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate,FallState,DwellState,PredHeart,PredBreath,AnomalyScore,IsAnomaly
2025-12-10 13:45:15.130009,1,2,15,16,69,0,0,69.019,15.519,0.000000,0
2025-12-10 13:45:29.032447,1,2,11,16,107,0,0,109.910,16.133,0.044905,0
2025-12-10 13:45:41.919977,1,2,13,24,119,0,0,113.987,22.799,0.052078,0
2025-12-10 13:45:54.716989,1,2,22,18,104,0,0,96.283,16.660,0.021517,0
2025-12-10 13:46:08.185981,1,2,8,19,83,0,0,79.220,17.781,0.009850,0
2025-12-10 13:46:22.095361,1,2,10,15,83,0,0,82.116,14.227,0.006629,0
