Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate,PredHeart,PredBreath,AnomalyScore,IsAnomaly
2025-12-11 14:22:29.748798,1,2,4,0,0,1.687,0.025,0.000000,0
2025-12-11 14:22:32.510733,1,2,2,0,0,1.526,0.026,0.000089,0
2025-12-11 14:22:36.407740,1,2,97,0,0,11.732,1.492,0.000073,0
2025-12-11 14:22:39.789514,1,2,86,0,0,8.092,1.341,0.006048,0
2025-12-11 14:22:43.532516,1,2,11,0,0,1.136,-0.339,0.003468,0
2025-12-11 14:22:47.386418,1,2,34,0,0,2.408,0.101,0.000132,0
2025-12-11 14:22:50.701541,1,2,100,0,0,8.198,1.784,0.000188,0
2025-12-11 14:22:53.507017,1,2,10,0,0,1.660,-0.157,0.004631,0
2025-12-11 14:22:57.379595,1,2,17,0,0,0.711,-0.121,0.000105,0
2025-12-11 14:23:00.673662,1,2,4,0,0,-0.488,-0.261,0.000027,0
2025-12-11 14:23:04.482751,1,2,41,0,0,3.519,0.664,0.000062,0
2025-12-11 14:23:08.855787,1,2,39,0,0,3.823,0.685,0.000737,0
2025-12-11 14:23:12.168399,1,2,10,0,0,1.116,0.016,0.000829,0
2025-12-11 14:23:15.173389,1,2,16,0,0,1.516,0.151,0.000039,0
2025-12-11 14:23:17.972473,1,2,28,0,0,2.837,0.447,0.000089,0
2025-12-11 14:23:21.884174,1,2,100,0,0,9.120,2.045,0.000409,0
2025-12-11 14:23:24.695210,1,2,44,0,0,4.969,0.780,0.005923,0
2025-12-11 14:23:28.509699,1,2,10,0,0,0.772,-0.228,0.001252,0
2025-12-11 14:23:32.854794,1,2,40,0,0,2.935,0.458,0.000060,0
2025-12-11 14:23:36.176178,1,2,5,0,0,0.013,-0.207,0.000435,0
2025-12-11 14:23:38.996848,1,2,3,0,0,-0.120,-0.152,0.000034,0
2025-12-11 14:23:42.832885,1,2,19,0,0,2.020,0.285,0.000019,0
2025-12-11 14:23:46.148352,1,2,3,0,0,0.835,0.038,0.000192,0
2025-12-11 14:23:49.951453,1,2,14,0,0,2.235,0.285,0.000023,0
2025-12-11 14:23:53.812998,1,2,16,0,0,2.531,0.322,0.000220,0
2025-12-11 14:23:57.573585,1,2,3,0,0,1.259,0.082,0.000281,0
2025-12-11 14:24:00.481354,1,2,25,0,0,3.667,0.463,0.000054,0
2025-12-11 14:24:04.896807,1,2,14,0,0,2.301,0.234,0.000589,0
2025-12-11 14:24:08.252194,1,1,2,0,0,1.795,0.225,0.000208,0
