Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate
2026-01-19 22:26:53.149371,1,1,1,11,76
2026-01-19 22:26:56.601343,1,2,25,11,76
2026-01-19 22:26:59.363579,1,2,30,23,74
2026-01-19 22:27:02.241247,1,2,23,24,108
2026-01-19 22:27:05.203227,1,2,19,24,111
2026-01-19 22:27:07.967554,1,2,7,24,114
2026-01-19 22:27:11.757670,1,2,10,24,117
2026-01-19 22:27:14.726456,1,2,4,23,120
2026-01-19 22:27:18.617138,1,2,7,24,126
2026-01-19 22:27:21.382585,1,2,2,23,122
2026-01-19 22:27:24.246077,1,2,1,22,116
2026-01-19 22:27:28.145805,1,2,5,22,110
2026-01-19 22:27:31.417127,1,2,3,22,104
2026-01-19 22:27:34.901565,1,2,6,22,98
2026-01-19 22:27:37.764890,1,2,7,22,92
2026-01-19 22:27:40.633082,1,2,1,22,86
2026-01-19 22:27:43.469697,1,2,10,22,80
2026-01-19 22:27:47.298760,1,2,8,20,77
2026-01-19 22:27:51.078651,1,2,2,20,77
2026-01-19 22:27:54.458807,1,2,3,20,77
2026-01-19 22:27:57.325604,1,2,14,20,77
2026-01-19 22:28:01.147849,1,2,7,20,77
2026-01-19 22:28:04.085054,1,2,3,20,77
2026-01-19 22:28:06.817449,1,2,3,20,77
2026-01-19 22:28:10.680087,1,2,4,20,77
2026-01-19 22:28:13.827476,1,2,1,19,77
2026-01-19 22:28:16.579362,1,2,9,19,77
2026-01-19 22:28:20.264417,1,2,2,19,77
2026-01-19 22:28:23.167080,1,2,6,19,79
2026-01-19 22:28:25.998063,1,2,7,19,79
2026-01-19 22:28:29.785662,1,2,5,19,79
2026-01-19 22:28:33.269166,1,2,7,19,76
2026-01-19 22:28:36.649557,1,2,1,18,73
2026-01-19 22:28:39.516004,1,2,6,18,73
2026-01-19 22:28:43.409778,1,2,1,17,73
2026-01-19 22:28:46.178117,1,2,4,17,73
2026-01-19 22:28:49.447591,1,2,8,17,73
2026-01-19 22:28:52.932309,1,2,3,17,73
2026-01-19 22:28:56.821196,1,2,20,17,73
2026-01-19 22:28:59.799414,1,2,1,17,73
2026-01-19 22:29:03.170619,1,2,1,17,73
2026-01-19 22:29:06.958987,1,2,4,17,73
2026-01-19 22:29:12.386899,1,2,9,17,73
2026-01-19 22:29:14.125771,1,2,2,17,75
2026-01-19 22:29:17.506520,1,2,6,17,78
2026-01-19 22:29:20.382311,1,2,10,17,81
2026-01-19 22:29:23.249433,1,2,10,17,84
2026-01-19 22:29:25.999095,1,2,3,17,87
2026-01-19 22:29:30.004852,1,2,4,17,90
2026-01-19 22:29:34.720808,1,2,1,17,90
2026-01-19 22:29:39.356817,1,1,4,17,90
2026-01-19 22:29:40.547202,1,2,1,17,90
