Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate
2026-01-16 00:03:47.020800,1,2,3,17,94
2026-01-16 00:03:49.891584,1,2,5,16,91
2026-01-16 00:03:53.692294,1,2,9,15,88
2026-01-16 00:03:57.063612,1,2,7,15,86
2026-01-16 00:03:59.774566,1,2,7,14,86
2026-01-16 00:04:02.794432,1,2,3,14,86
2026-01-16 00:04:05.554276,1,1,2,14,86
2026-01-16 00:04:08.400482,1,2,1,14,86
2026-01-16 00:04:12.319976,1,2,49,14,86
2026-01-16 00:04:15.592385,1,2,7,14,86
2026-01-16 00:04:18.333900,1,2,3,14,86
2026-01-16 00:04:21.326016,1,2,2,14,86
2026-01-16 00:04:24.295247,1,1,3,14,89
2026-01-16 00:04:27.031314,1,2,3,14,90
2026-01-16 00:04:30.847684,1,2,6,14,90
2026-01-16 00:04:34.642276,1,2,6,14,90
2026-01-16 00:04:38.628966,1,2,1,15,90
2026-01-16 00:04:42.407285,1,2,1,14,90
2026-01-16 00:04:45.257105,1,1,4,14,88
2026-01-16 00:04:48.254995,1,2,4,14,84
2026-01-16 00:04:51.028082,1,1,6,14,81
2026-01-16 00:04:54.809328,1,2,1,14,78
2026-01-16 00:04:57.697619,1,2,3,14,76
2026-01-16 00:05:00.502874,1,1,3,14,76
2026-01-16 00:05:04.442822,1,2,1,14,76
2026-01-16 00:05:07.303302,1,1,3,14,76
2026-01-16 00:05:10.783608,1,1,3,14,76
2026-01-16 00:05:14.475661,1,2,20,14,79
2026-01-16 00:05:18.263806,1,2,5,14,79
2026-01-16 00:05:21.542804,1,2,6,14,79
2026-01-16 00:05:25.426688,1,1,4,14,79
2026-01-16 00:05:29.192697,1,1,5,14,79
2026-01-16 00:05:32.192978,1,1,1,14,79
2026-01-16 00:05:35.007755,1,2,1,14,79
2026-01-16 00:05:37.903849,1,1,2,14,79
2026-01-16 00:05:41.709420,1,2,1,14,79
2026-01-16 00:05:45.092958,1,1,1,14,79
2026-01-16 00:05:48.923227,1,1,4,14,79
2026-01-16 00:05:52.665036,1,1,4,15,79
2026-01-16 00:05:57.581496,1,1,1,15,79
2026-01-16 00:06:01.881243,1,2,2,16,79
2026-01-16 00:06:05.772991,1,2,3,16,82
2026-01-16 00:06:09.051386,1,1,1,17,85
2026-01-16 00:06:13.305605,1,1,3,16,85
2026-01-16 00:06:16.728933,1,1,2,15,83
2026-01-16 00:06:21.661273,1,1,2,15,72
2026-01-16 00:06:25.023624,1,1,3,15,69
2026-01-16 00:06:27.893132,1,1,2,15,66
2026-01-16 00:06:31.168430,1,2,1,15,67
2026-01-16 00:06:33.729033,1,1,1,15,66
2026-01-16 00:06:38.028029,1,1,2,15,66
2026-01-16 00:06:41.303601,1,1,1,15,66
2026-01-16 00:06:44.647734,1,2,1,15,66
2026-01-16 00:06:47.550232,1,2,2,15,66
2026-01-16 00:06:51.443134,1,1,2,15,66
2026-01-16 00:06:54.308821,1,1,2,15,66
2026-01-16 00:06:57.074615,1,1,1,15,64
2026-01-16 00:06:59.947273,1,1,3,15,62
2026-01-16 00:07:02.911562,1,1,2,15,62
2026-01-16 00:07:05.615318,1,2,2,15,62
2026-01-16 00:07:08.543311,1,2,1,15,62
2026-01-16 00:07:12.343393,1,1,1,15,63
2026-01-16 00:07:15.593423,1,2,9,15,66
2026-01-16 00:07:18.476356,1,2,2,15,69
2026-01-16 00:07:21.343689,1,2,3,14,72
2026-01-16 00:07:24.280672,1,2,1,14,74
2026-01-16 00:07:27.078675,1,2,1,14,71
2026-01-16 00:07:31.378833,1,2,2,14,71
2026-01-16 00:07:34.793572,1,2,1,14,71
2026-01-16 00:07:38.751386,1,1,3,14,77
2026-01-16 00:07:42.421446,1,1,1,14,80
2026-01-16 00:07:45.510541,1,1,2,14,82
2026-01-16 00:07:48.274432,1,2,1,14,82
2026-01-16 00:07:51.052070,1,1,2,14,82
2026-01-16 00:07:54.930658,1,1,1,14,82
2026-01-16 00:07:57.798194,1,1,1,14,81
2026-01-16 00:08:00.664978,1,2,1,14,77
2026-01-16 00:08:04.453973,1,2,1,14,74
2026-01-16 00:08:07.423937,1,2,1,14,71
2026-01-16 00:08:10.803093,1,1,1,14,70
2026-01-16 00:08:14.182285,1,2,1,14,70
2026-01-16 00:08:17.601934,1,1,1,14,70
2026-01-16 00:08:21.452239,1,1,2,14,70
2026-01-16 00:08:24.831974,1,2,2,14,70
2026-01-16 00:08:28.520985,1,2,3,14,70
2026-01-16 00:08:32.921591,1,2,4,14,70
2026-01-16 00:08:36.240375,1,2,1,14,70
2026-01-16 00:08:40.094652,1,1,3,14,69
2026-01-16 00:08:42.956193,1,2,1,14,69
2026-01-16 00:08:45.721694,1,2,2,14,69
2026-01-16 00:08:49.612184,1,2,1,14,69
2026-01-16 00:08:52.582540,1,2,1,14,69
2026-01-16 00:08:55.861870,1,1,3,14,69
2026-01-16 00:09:00.364973,1,1,4,14,69
2026-01-16 00:09:03.644358,1,1,4,14,69
2026-01-16 00:09:06.508361,1,1,1,14,69
2026-01-16 00:09:09.478821,1,2,1,14,69
2026-01-16 00:09:12.252710,1,2,4,14,69
2026-01-16 00:09:16.544518,1,1,3,14,69
2026-01-16 00:09:20.947436,1,1,1,14,69
2026-01-16 00:09:24.224370,1,2,3,14,69
2026-01-16 00:09:27.984407,1,2,3,14,69
2026-01-16 00:09:31.904552,1,2,2,14,66
2026-01-16 00:09:35.694699,1,2,4,14,64
2026-01-16 00:09:39.481052,1,1,4,14,67
2026-01-16 00:09:43.475229,1,1,1,14,70
2026-01-16 00:09:46.854887,1,1,2,14,76
2026-01-16 00:09:49.619896,1,1,1,14,76
2026-01-16 00:09:52.594002,1,1,3,14,79
2026-01-16 00:09:55.866272,1,1,1,14,82
2026-01-16 00:09:59.756248,1,2,1,14,86
2026-01-16 00:10:02.521443,1,1,2,14,80
2026-01-16 00:10:05.444216,1,2,2,14,76
2026-01-16 00:10:08.273005,1,1,2,14,72
2026-01-16 00:10:11.121336,1,1,1,14,69
2026-01-16 00:10:15.012425,1,2,3,14,66
