Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate
2025-12-12 00:15:04.915837,1,2,18,0,0
2025-12-12 00:15:08.230583,1,2,7,15,84
2025-12-12 00:15:12.489854,1,1,2,16,79
2025-12-12 00:15:15.347436,1,2,13,16,77
2025-12-12 00:15:18.222568,1,2,11,15,76
2025-12-12 00:15:21.069365,1,2,11,16,76
2025-12-12 00:15:23.879675,1,1,13,16,76
2025-12-12 00:15:27.749200,1,1,10,17,76
2025-12-12 00:15:31.204874,1,2,2,17,76
2025-12-12 00:15:34.006651,1,2,1,18,76
2025-12-12 00:15:37.919306,1,2,1,18,76
2025-12-12 00:15:40.776253,1,2,14,18,76
2025-12-12 00:15:44.143015,1,2,25,18,76
2025-12-12 00:15:47.898529,1,2,4,18,76
2025-12-12 00:15:50.808116,1,2,5,18,76
2025-12-12 00:15:54.214425,1,2,6,18,76
2025-12-12 00:15:57.070043,1,2,1,18,76
2025-12-12 00:15:59.880745,1,2,2,18,76
2025-12-12 00:16:03.739261,1,2,2,18,76
2025-12-12 00:16:07.049056,1,2,3,19,76
2025-12-12 00:16:10.858807,1,2,4,19,76
2025-12-12 00:16:13.770451,1,2,11,20,76
2025-12-12 00:16:17.677811,1,2,5,20,76
2025-12-12 00:16:20.489240,1,2,2,20,76
2025-12-12 00:16:23.397069,1,2,1,20,76
2025-12-12 00:16:27.206754,1,1,3,20,76
2025-12-12 00:16:30.517681,1,2,3,20,76
2025-12-12 00:16:33.328860,1,2,4,19,76
2025-12-12 00:16:36.245232,1,2,1,19,76
2025-12-12 00:16:39.094291,1,2,4,19,76
2025-12-12 00:16:41.920046,1,2,10,19,76
2025-12-12 00:16:45.768694,1,2,4,19,76
2025-12-12 00:16:49.077495,1,2,3,19,76
2025-12-12 00:16:51.885929,1,2,3,19,76
2025-12-12 00:16:54.791048,1,2,3,19,76
2025-12-12 00:16:57.702089,1,2,2,20,76
2025-12-12 00:17:00.552596,1,2,6,20,76
2025-12-12 00:17:04.822766,1,2,2,19,76
2025-12-12 00:17:08.179809,1,2,6,18,76
2025-12-12 00:17:11.540194,1,2,6,18,76
2025-12-12 00:17:14.348066,1,2,4,18,76
2025-12-12 00:17:18.260766,1,2,5,18,76
2025-12-12 00:17:21.117960,1,2,4,18,76
2025-12-12 00:17:23.993818,1,2,5,18,76
2025-12-12 00:17:27.791564,1,2,6,18,76
2025-12-12 00:17:30.745146,1,2,5,18,76
2025-12-12 00:17:34.067278,1,2,2,19,76
2025-12-12 00:17:37.931514,1,2,3,19,76
2025-12-12 00:17:40.826895,1,2,2,20,76
2025-12-12 00:17:44.190353,1,2,3,20,76
2025-12-12 00:17:47.956832,1,2,10,20,76
2025-12-12 00:17:51.855509,1,2,3,19,76
2025-12-12 00:17:55.280357,1,2,4,18,76
2025-12-12 00:17:58.072578,1,2,4,18,76
2025-12-12 00:18:01.942448,1,2,10,18,76
2025-12-12 00:18:04.845803,1,2,17,19,76
2025-12-12 00:18:08.205015,1,2,87,23,106
2025-12-12 00:18:11.961687,1,2,19,23,112
2025-12-12 00:18:15.771870,1,2,2,23,115
2025-12-12 00:18:19.080157,1,2,3,24,118
2025-12-12 00:18:23.441557,1,2,7,23,124
2025-12-12 00:18:27.259706,1,2,6,23,123
2025-12-12 00:18:30.559871,1,2,2,23,117
2025-12-12 00:18:34.867052,1,2,6,23,111
2025-12-12 00:18:39.980160,1,2,4,22,100
2025-12-12 00:18:43.856117,1,2,1,22,97
2025-12-12 00:18:47.754367,1,2,1,22,91
2025-12-12 00:18:50.572407,1,2,2,22,90
2025-12-12 00:18:53.426020,1,2,4,22,90
2025-12-12 00:18:57.284203,1,2,4,21,90
2025-12-12 00:19:00.142197,1,1,2,21,90
2025-12-12 00:19:03.008236,1,2,1,21,87
2025-12-12 00:19:06.866905,1,2,4,21,87
2025-12-12 00:19:10.240754,1,2,15,20,87
2025-12-12 00:19:12.989573,1,2,13,20,87
2025-12-12 00:19:15.891815,1,2,5,20,87
2025-12-12 00:19:19.300173,1,2,10,19,87
2025-12-12 00:19:22.108974,1,1,5,19,85
2025-12-12 00:19:27.422489,1,2,1,19,85
2025-12-12 00:19:30.330983,1,1,1,19,85
2025-12-12 00:19:33.194876,1,2,1,19,83
2025-12-12 00:19:37.102779,1,2,3,19,80
2025-12-12 00:19:40.921470,1,1,3,19,77
2025-12-12 00:19:44.779755,1,2,2,18,79
2025-12-12 00:19:47.585045,1,1,1,18,82
2025-12-12 00:19:50.446086,1,2,1,17,82
2025-12-12 00:19:54.357669,1,2,5,17,82
2025-12-12 00:19:57.767386,1,2,7,17,82
2025-12-12 00:20:00.579180,1,1,1,17,80
2025-12-12 00:20:04.398864,1,2,3,17,79
2025-12-12 00:20:07.697842,1,2,3,17,78
2025-12-12 00:20:10.503442,1,2,2,17,78
2025-12-12 00:20:14.421924,1,2,2,17,78
2025-12-12 00:20:17.774030,1,2,3,17,78
2025-12-12 00:20:21.135480,1,2,3,17,78
2025-12-12 00:20:24.893798,1,2,3,17,78
2025-12-12 00:20:28.752685,1,2,1,17,78
2025-12-12 00:20:32.072541,1,1,3,17,78
2025-12-12 00:20:35.872838,1,1,4,17,78
2025-12-12 00:20:40.884947,1,2,2,17,76
2025-12-12 00:20:43.797030,1,2,2,17,71
2025-12-12 00:20:46.705503,1,1,2,17,68
2025-12-12 00:20:49.527064,1,2,12,17,65
2025-12-12 00:20:53.331680,1,2,6,18,62
2025-12-12 00:20:57.186993,1,2,56,18,62
2025-12-12 00:21:00.694912,1,2,86,24,110
2025-12-12 00:21:03.514297,1,2,48,24,106
