Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate,PredHeart,PredBreath,AnomalyScore,IsAnomaly
2026-01-27 00:56:48.699072,1,1,1,20,90,90.006,19.974,0.00002033,0
2026-01-27 00:56:52.585467,1,1,1,21,90,90.193,20.984,0.00001789,0
2026-01-27 00:56:55.403822,1,2,18,21,90,89.972,20.999,0.00002070,0
2026-01-27 00:56:58.232513,1,2,77,22,90,89.759,21.809,0.00002108,0
2026-01-27 00:57:02.108769,1,2,11,23,108,105.346,23.307,0.00010534,0
2026-01-27 00:57:05.034997,1,2,7,24,111,108.203,24.222,0.00009058,0
2026-01-27 00:57:08.354875,1,2,23,23,114,113.720,23.187,0.00008540,0
2026-01-27 00:57:12.202797,1,2,17,23,117,113.518,22.947,0.00017476,0
2026-01-27 00:57:15.318821,1,2,8,24,120,115.869,24.353,0.00018937,1
2026-01-27 00:57:18.512902,1,2,8,22,120,117.591,22.181,0.00017192,0
2026-01-27 00:57:22.281100,1,2,8,22,108,111.099,21.545,0.00018775,1
2026-01-27 00:57:25.139939,1,2,9,23,105,103.764,22.885,0.00031299,1
2026-01-27 00:57:28.549625,1,2,8,22,101,101.030,22.017,0.00030595,1
2026-01-27 00:57:31.618469,1,2,15,22,98,99.187,21.832,0.00031535,1
2026-01-27 00:57:34.262786,1,2,8,22,95,95.574,22.079,0.00036910,1
2026-01-27 00:57:38.172930,1,2,8,22,92,92.287,22.061,0.00035443,1
2026-01-27 00:57:41.434825,1,2,4,22,91,90.889,21.938,0.00031860,1
2026-01-27 00:57:46.550697,1,2,6,22,91,90.979,21.862,0.00021403,1
2026-01-27 00:57:50.236586,1,2,2,22,91,91.091,22.003,0.00006452,0
2026-01-27 00:57:53.541397,1,2,26,22,91,90.723,22.023,0.00009160,0
2026-01-27 00:57:56.603142,1,2,31,22,91,90.977,21.918,0.00008579,0
2026-01-27 00:57:59.452041,1,2,33,22,90,90.404,21.890,0.00005117,0
2026-01-27 00:58:03.241982,1,2,36,22,87,87.625,21.921,0.00008361,0
2026-01-27 00:58:07.766122,1,2,15,21,87,86.871,20.984,0.00007901,0
2026-01-27 00:58:10.415739,1,2,25,21,87,87.037,20.964,0.00002580,0
2026-01-27 00:58:13.276215,1,2,22,21,84,84.577,21.039,0.00003523,0
2026-01-27 00:58:17.169541,1,2,43,23,78,77.980,22.766,0.00003427,0
2026-01-27 00:58:20.046428,1,2,64,24,108,107.931,24.225,0.00016194,0
2026-01-27 00:58:23.005207,1,2,14,24,111,107.009,24.391,0.00024170,1
2026-01-27 00:58:26.658683,1,2,98,24,114,115.386,23.951,0.00020666,1
2026-01-27 00:58:29.618445,1,2,75,24,107,107.834,23.935,0.00017996,1
2026-01-27 00:58:34.541800,1,1,1,24,113,110.913,23.820,0.00029118,1
2026-01-27 00:58:37.548710,1,1,1,24,116,114.192,24.037,0.00036532,1
2026-01-27 00:58:40.248849,1,1,1,23,119,115.472,23.301,0.00021079,1
2026-01-27 00:58:44.203005,1,1,1,24,122,119.537,23.901,0.00050197,1
2026-01-27 00:58:47.419061,1,1,1,22,125,120.059,22.739,0.00058635,1
2026-01-27 00:58:51.232116,1,1,1,21,119,118.879,20.967,0.00056549,1
2026-01-27 00:58:54.238518,1,1,1,21,113,113.408,20.916,0.00071679,1
2026-01-27 00:58:58.049221,1,1,1,20,101,102.200,20.012,0.00050577,1
2026-01-27 00:59:00.859439,1,1,1,19,98,97.210,19.213,0.00068386,1
2026-01-27 00:59:03.720219,1,1,1,18,95,95.565,18.048,0.00041238,1
2026-01-27 00:59:07.578151,1,1,1,17,92,92.934,17.274,0.00034154,1
2026-01-27 00:59:10.521597,1,1,1,17,92,91.269,17.165,0.00037667,1
2026-01-27 00:59:13.249904,1,1,1,16,91,90.619,16.039,0.00036656,1
2026-01-27 00:59:17.158830,1,1,1,16,91,90.876,15.846,0.00017755,1
2026-01-27 00:59:20.143960,1,1,1,16,91,91.154,16.055,0.00012388,0
2026-01-27 00:59:22.909969,1,1,1,16,91,90.769,15.956,0.00006700,0
2026-01-27 00:59:26.697721,1,1,1,17,88,88.439,17.019,0.00006407,0
2026-01-27 00:59:29.667000,1,1,1,18,84,84.522,17.958,0.00008716,0
2026-01-27 00:59:34.056013,1,1,1,19,77,77.645,18.959,0.00009162,0
2026-01-27 00:59:36.941565,1,1,1,20,76,75.414,19.984,0.00006455,0
2026-01-27 00:59:39.726373,1,1,1,21,76,75.746,21.007,0.00008868,0
