Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate,FallState,DwellState
2025-12-03 00:27:50.776910,1,2,3,14,65,0,0
2025-12-03 00:28:03.693029,1,1,1,14,77,0,0
2025-12-03 00:28:17.551914,1,1,2,14,86,0,0
2025-12-03 00:28:30.313069,1,2,1,14,73,0,0
2025-12-03 00:28:43.226274,1,1,1,17,62,0,0
2025-12-03 00:28:57.637443,1,2,3,14,62,0,0
2025-12-03 00:29:10.452396,1,1,2,15,66,0,0
2025-12-03 00:29:24.265796,1,1,2,14,77,0,0
2025-12-03 00:29:37.678944,1,1,1,14,77,0,0
2025-12-03 00:29:50.549152,1,2,2,14,73,0,0
2025-12-03 00:30:03.312424,1,1,1,18,73,0,0
2025-12-03 00:30:16.223486,1,1,1,15,73,0,0
2025-12-03 00:30:29.587089,1,1,1,14,73,0,0
2025-12-03 00:30:42.402259,1,2,6,14,82,0,0
2025-12-03 00:30:55.265712,1,2,4,14,84,0,0
2025-12-03 00:31:09.179953,1,2,3,14,78,0,0
2025-12-03 00:31:22.545314,1,2,3,14,72,0,0
2025-12-03 00:31:35.360224,1,2,4,17,76,0,0
2025-12-03 00:31:49.274719,1,2,4,21,87,0,0
2025-12-03 00:32:03.240119,1,1,3,17,77,0,0
2025-12-03 00:32:16.553130,1,2,2,13,65,0,0
2025-12-03 00:32:30.867616,1,2,5,18,65,0,0
2025-12-03 00:32:43.732185,1,1,1,13,65,0,0
2025-12-03 00:32:56.596629,1,2,3,16,69,0,0
2025-12-03 00:33:09.411972,1,2,2,17,81,0,0
2025-12-03 00:33:22.327833,1,1,2,15,70,0,0
2025-12-03 00:33:35.691965,1,1,1,16,64,0,0
2025-12-03 00:33:49.563074,1,1,1,20,64,0,0
2025-12-03 00:34:03.468414,1,2,1,16,64,0,0
2025-12-03 00:34:16.335311,1,2,1,15,65,0,0
2025-12-03 00:34:29.696289,1,2,1,14,76,0,0
2025-12-03 00:34:42.510952,1,1,1,14,79,0,0
2025-12-03 00:34:55.373839,1,1,1,12,79,0,0
2025-12-03 00:35:08.288034,1,2,1,12,75,0,0
2025-12-03 00:35:21.654695,1,1,2,15,69,0,0
2025-12-03 00:35:34.519007,1,2,1,17,65,0,0
2025-12-03 00:35:47.384558,1,2,4,19,65,0,0
2025-12-03 00:36:00.306703,1,1,3,20,65,0,0
2025-12-03 00:36:13.111381,1,2,3,17,68,0,0
2025-12-03 00:36:25.931095,1,2,2,13,80,0,0
2025-12-03 00:36:39.842947,1,1,1,16,69,0,0
2025-12-03 00:36:52.664197,1,1,3,14,63,0,0
2025-12-03 00:37:07.019745,1,1,1,16,67,0,0
2025-12-03 00:37:19.884199,1,2,3,21,79,0,0
2025-12-03 00:37:32.758488,1,2,3,23,86,0,0
2025-12-03 00:37:45.513566,1,1,1,23,86,0,0
2025-12-03 00:37:58.428711,1,1,1,16,78,0,0
2025-12-03 00:38:11.791294,1,1,2,14,70,0,0
2025-12-03 00:38:24.609621,1,2,1,14,70,0,0
2025-12-03 00:38:37.468493,1,1,1,14,65,0,0
2025-12-03 00:38:51.381749,1,1,1,19,76,0,0
2025-12-03 00:39:04.696161,1,1,4,23,88,0,0
2025-12-03 00:39:18.509455,1,2,2,18,79,0,0
2025-12-03 00:39:31.924589,1,2,2,16,71,0,0
2025-12-03 00:39:44.788581,1,2,2,21,81,0,0
2025-12-03 00:39:57.654399,1,2,1,22,81,0,0
2025-12-03 00:40:10.515232,1,2,2,15,77,0,0
2025-12-03 00:40:24.879600,1,2,2,14,70,0,0
2025-12-03 00:40:38.208795,1,2,2,14,69,0,0
2025-12-03 00:40:51.118089,1,2,1,14,65,0,0
2025-12-03 00:41:03.974306,1,1,1,14,65,0,0
2025-12-03 00:41:16.788774,1,1,1,14,65,0,0
2025-12-03 00:41:30.652701,1,1,2,14,65,0,0
2025-12-03 00:41:43.514887,1,1,1,14,75,0,0
2025-12-03 00:41:57.427696,1,2,1,16,80,0,0
2025-12-03 00:42:10.241826,1,1,1,20,87,0,0
2025-12-03 00:42:23.155387,1,1,1,15,83,0,0
2025-12-03 00:42:36.969204,1,1,1,14,79,0,0
2025-12-03 00:42:50.283327,1,2,1,14,81,0,0
2025-12-03 00:43:03.148687,1,2,2,14,78,0,0
2025-12-03 00:43:16.017390,1,2,2,14,75,0,0
2025-12-03 00:43:28.828715,1,1,1,14,70,0,0
2025-12-03 00:43:43.142755,1,1,2,16,80,0,0
2025-12-03 00:43:56.056371,1,1,2,12,81,0,0
2025-12-03 00:44:08.921396,1,2,3,15,86,0,0
2025-12-03 00:44:21.688455,1,1,3,14,86,0,0
2025-12-03 00:44:34.645314,1,1,1,14,82,0,0
2025-12-03 00:44:49.013165,1,1,1,14,72,0,0
2025-12-03 00:45:02.326203,1,1,1,14,66,0,0
2025-12-03 00:45:15.243517,1,2,3,18,75,0,0
2025-12-03 00:45:28.608385,1,1,1,18,81,0,0
2025-12-03 00:45:41.973532,1,1,5,14,70,0,0
2025-12-03 00:45:54.744195,1,2,1,14,71,0,0
2025-12-03 00:46:07.651758,1,2,6,14,76,0,0
2025-12-03 00:46:21.566619,1,2,1,14,82,0,0
2025-12-03 00:46:34.377643,1,1,3,15,82,0,0
2025-12-03 00:46:47.742058,1,2,2,21,83,0,0
2025-12-03 00:47:01.607264,1,1,2,23,92,0,0
2025-12-03 00:47:14.977005,1,2,1,16,92,0,0
2025-12-03 00:47:27.839710,1,1,3,14,92,0,0
2025-12-03 00:47:40.702962,1,1,2,14,92,0,0
2025-12-03 00:47:54.068797,1,1,1,14,92,0,0
2025-12-03 00:48:07.384344,1,2,3,14,92,0,0
2025-12-03 00:48:20.250054,1,2,3,20,92,0,0
2025-12-03 00:48:34.162293,1,2,4,22,92,0,0
2025-12-03 00:48:46.976190,1,1,1,15,92,0,0
2025-12-03 00:49:01.290048,1,1,6,16,92,0,0
2025-12-03 00:49:14.320100,1,2,47,21,92,0,0
2025-12-03 00:49:27.174603,1,2,3,23,100,0,0
2025-12-03 00:49:40.026381,1,2,7,24,100,0,0
2025-12-03 00:49:52.890970,1,2,3,14,96,0,0
2025-12-03 00:50:05.752563,1,1,3,11,74,0,0
2025-12-03 00:50:18.665754,1,2,3,15,65,0,0
2025-12-03 00:50:31.483933,1,2,3,15,64,0,0
2025-12-03 00:50:44.844616,1,1,10,18,67,0,0
2025-12-03 00:50:58.807388,1,1,5,19,76,0,0
2025-12-03 00:51:13.174585,1,1,1,20,78,0,0
2025-12-03 00:51:26.486421,1,1,1,21,84,0,0
2025-12-03 00:51:39.406483,1,1,1,21,74,0,0
2025-12-03 00:51:52.284620,1,1,1,19,65,0,0
2025-12-03 00:52:07.230052,1,1,2,22,79,0,0
2025-12-03 00:52:20.042994,1,2,3,19,81,0,0
2025-12-03 00:52:33.958540,1,1,1,15,81,0,0
2025-12-03 00:52:46.819888,1,1,1,14,81,0,0
2025-12-03 00:53:00.184349,1,1,1,14,79,0,0
2025-12-03 00:53:13.000551,1,2,1,14,81,0,0
2025-12-03 00:53:26.363912,1,2,4,13,88,0,0
2025-12-03 00:53:40.278179,1,2,7,12,68,0,0
2025-12-03 00:53:53.092966,1,1,1,14,64,0,0
2025-12-03 00:54:06.956660,1,2,5,14,64,0,0
2025-12-03 00:54:19.870292,1,1,1,14,64,0,0
2025-12-03 00:54:33.781352,1,1,1,14,63,0,0
2025-12-03 00:54:46.596902,1,1,2,14,63,0,0
2025-12-03 00:54:59.461353,1,1,1,14,69,0,0
2025-12-03 00:55:13.278175,1,1,1,14,77,0,0
2025-12-03 00:55:26.593698,1,1,1,14,84,0,0
2025-12-03 00:55:39.513798,1,1,1,14,69,0,0
2025-12-03 00:55:52.371642,1,1,1,14,65,0,0
2025-12-03 00:56:06.935649,1,1,1,14,65,0,0
2025-12-03 00:56:20.402481,1,1,1,14,65,0,0
2025-12-03 00:56:33.815523,1,1,2,13,65,0,0
2025-12-03 00:56:46.630210,1,1,1,12,67,0,0
2025-12-03 00:56:59.547118,1,1,1,12,67,0,0
2025-12-03 00:57:13.354757,1,1,1,13,69,0,0
2025-12-03 00:57:26.869882,1,1,1,13,69,0,0
2025-12-03 00:57:40.232280,1,1,1,12,79,0,0
2025-12-03 00:57:53.044424,1,1,1,12,81,0,0
2025-12-03 00:58:05.961135,1,1,1,14,79,0,0
2025-12-03 00:58:18.870046,1,2,1,18,81,0,0
2025-12-03 00:58:31.687087,1,1,1,18,81,0,0
2025-12-03 00:58:44.600354,1,1,1,16,81,0,0
2025-12-03 00:58:58.959853,1,1,3,14,72,0,0
2025-12-03 00:59:12.330071,1,2,1,20,65,0,0
2025-12-03 00:59:25.142604,1,2,1,22,65,0,0
2025-12-03 00:59:38.001727,1,1,1,23,65,0,0
2025-12-03 00:59:51.979306,1,1,3,15,63,0,0
2025-12-03 01:00:05.288806,1,1,1,13,63,0,0
2025-12-03 01:00:18.789718,1,1,1,13,65,0,0
2025-12-03 01:00:32.108118,1,1,1,13,64,0,0
2025-12-03 01:00:45.021979,1,2,1,13,64,0,0
2025-12-03 01:00:57.933284,1,1,1,13,64,0,0
2025-12-03 01:01:10.748416,1,2,1,12,64,0,0
2025-12-03 01:01:23.609836,1,2,5,12,64,0,0
2025-12-03 01:01:37.475587,1,2,5,12,75,0,0
2025-12-03 01:01:50.293237,1,1,1,12,68,0,0
2025-12-03 01:02:04.152098,1,1,1,12,69,0,0
2025-12-03 01:02:17.116621,1,1,2,12,67,0,0
2025-12-03 01:02:31.479912,1,1,1,13,64,0,0
2025-12-03 01:02:44.792645,1,1,2,13,64,0,0
2025-12-03 01:02:57.657354,1,1,1,12,63,0,0
2025-12-03 01:03:10.522013,1,1,1,12,63,0,0
2025-12-03 01:03:23.331053,1,1,1,12,70,0,0
2025-12-03 01:03:37.146695,1,1,1,12,78,0,0
2025-12-03 01:03:50.565794,1,1,1,12,69,0,0
2025-12-03 01:04:03.422212,1,2,3,12,64,0,0
2025-12-03 01:04:16.287597,1,2,4,11,64,0,0
2025-12-03 01:04:29.201205,1,1,1,11,63,0,0
2025-12-03 01:04:42.114982,1,1,1,14,62,0,0
2025-12-03 01:04:55.028903,1,1,1,11,65,0,0
2025-12-03 01:05:07.841080,1,1,1,17,65,0,0
2025-12-03 01:05:20.752383,1,1,1,21,70,0,0
2025-12-03 01:05:34.625798,1,2,1,22,82,0,0
2025-12-03 01:05:48.086128,1,1,1,18,82,0,0
2025-12-03 01:06:01.449984,1,2,1,15,67,0,0
2025-12-03 01:06:14.277148,1,2,6,14,63,0,0
2025-12-03 01:06:27.179528,1,1,1,14,74,0,0
2025-12-03 01:06:40.104986,1,1,1,12,81,0,0
2025-12-03 01:06:52.911508,1,2,7,12,76,0,0
2025-12-03 01:07:06.270436,1,2,15,12,76,0,0
2025-12-03 01:07:20.131013,1,2,15,15,76,0,0
2025-12-03 01:07:33.495883,1,1,4,15,69,0,0
2025-12-03 01:07:46.308906,1,2,6,15,69,0,0
2025-12-03 01:07:59.223388,1,1,1,16,72,0,0
2025-12-03 01:08:12.635822,1,2,1,18,72,0,0
2025-12-03 01:08:25.951979,1,2,2,21,82,0,0
2025-12-03 01:08:38.767420,1,2,2,22,73,0,0
2025-12-03 01:08:52.681419,1,2,1,16,74,0,0
2025-12-03 01:09:05.508487,1,1,2,14,66,0,0
2025-12-03 01:09:19.315528,1,1,2,14,79,0,0
2025-12-03 01:09:32.721675,1,1,1,14,68,0,0
2025-12-03 01:09:45.588664,1,1,2,15,67,0,0
2025-12-03 01:09:58.397672,1,1,1,17,79,0,0
2025-12-03 01:10:11.315417,1,1,1,14,67,0,0
2025-12-03 01:10:25.674393,1,1,1,14,72,0,0
2025-12-03 01:10:38.991176,1,1,1,14,77,0,0
2025-12-03 01:10:51.906295,1,1,1,13,85,0,0
2025-12-03 01:11:04.771012,1,2,2,12,88,0,0
2025-12-03 01:11:19.332304,1,1,1,12,69,0,0
2025-12-03 01:11:32.746545,1,2,4,12,66,0,0
2025-12-03 01:11:45.616153,1,2,2,13,69,0,0
2025-12-03 01:11:58.431775,1,1,3,13,69,0,0
2025-12-03 01:12:11.344698,1,2,6,13,69,0,0
2025-12-03 01:12:26.309729,1,2,1,13,67,0,0
2025-12-03 01:12:40.226811,1,1,1,14,70,0,0
2025-12-03 01:12:53.037735,1,1,3,14,69,0,0
2025-12-03 01:13:05.952981,1,2,3,14,81,0,0
2025-12-03 01:13:19.764376,1,2,2,14,77,0,0
2025-12-03 01:13:33.086967,1,1,1,14,73,0,0
2025-12-03 01:13:47.047775,1,1,3,14,69,0,0
2025-12-03 01:13:59.961636,1,2,3,14,64,0,0
2025-12-03 01:14:13.778246,1,1,1,13,64,0,0
2025-12-03 01:14:27.106457,1,2,5,14,67,0,0
2025-12-03 01:14:40.003414,1,2,4,14,80,0,0
2025-12-03 01:14:52.890061,1,2,4,14,75,0,0
2025-12-03 01:15:06.281404,1,2,1,14,71,0,0
2025-12-03 01:15:19.098595,1,2,7,14,69,0,0
2025-12-03 01:15:32.918162,1,1,3,14,66,0,0
2025-12-03 01:15:46.330776,1,1,1,14,66,0,0
2025-12-03 01:15:59.155469,1,1,7,13,66,0,0
2025-12-03 01:16:12.509557,1,1,2,13,66,0,0
2025-12-03 01:16:26.371690,1,1,2,13,67,0,0
2025-12-03 01:16:39.738295,1,2,3,14,76,0,0
2025-12-03 01:16:52.603898,1,2,5,20,73,0,0
2025-12-03 01:17:05.467746,1,1,2,22,83,0,0
2025-12-03 01:17:18.384867,1,2,1,20,85,0,0
2025-12-03 01:17:31.750579,1,2,1,16,69,0,0
2025-12-03 01:17:44.570492,1,1,3,16,69,0,0
2025-12-03 01:17:57.587839,1,2,1,15,69,0,0
2025-12-03 01:18:11.488759,1,1,3,15,80,0,0
2025-12-03 01:18:24.857394,1,2,3,15,84,0,0
2025-12-03 01:18:38.722614,1,2,1,16,84,0,0
2025-12-03 01:18:52.588402,1,1,6,19,84,0,0
2025-12-03 01:19:05.548075,1,1,1,21,84,0,0
2025-12-03 01:19:19.912973,1,2,4,19,84,0,0
2025-12-03 01:19:33.225204,1,2,1,15,78,0,0
2025-12-03 01:19:46.089847,1,2,1,15,63,0,0
2025-12-03 01:19:59.501638,1,2,3,15,63,0,0
2025-12-03 01:20:12.888873,1,1,1,15,63,0,0
2025-12-03 01:20:25.644914,1,2,2,15,63,0,0
2025-12-03 01:20:38.547549,1,2,3,14,63,0,0
2025-12-03 01:20:52.457954,1,1,1,14,63,0,0
2025-12-03 01:21:05.276347,1,1,4,14,63,0,0
2025-12-03 01:21:18.189476,1,2,1,14,63,0,0
2025-12-03 01:21:32.553427,1,2,35,15,63,0,0
2025-12-03 01:21:46.457261,1,1,1,16,78,0,0
2025-12-03 01:21:59.274120,1,1,1,16,67,0,0
2025-12-03 01:22:12.140880,1,2,4,16,73,0,0
2025-12-03 01:22:26.009489,1,2,8,17,77,0,0
2025-12-03 01:22:39.316916,1,2,5,20,65,0,0
2025-12-03 01:22:52.681244,1,2,2,21,65,0,0
2025-12-03 01:23:05.596720,1,2,4,23,65,0,0
2025-12-03 01:23:19.010925,1,2,6,23,65,0,0
2025-12-03 01:23:32.323900,1,1,1,21,69,0,0
2025-12-03 01:23:45.186292,1,2,6,23,79,0,0
2025-12-03 01:23:59.103743,1,2,2,23,79,0,0
2025-12-03 01:24:14.065557,1,2,3,23,67,0,0
2025-12-03 01:24:26.881226,1,1,1,23,64,0,0
2025-12-03 01:24:40.792885,1,2,6,23,64,0,0
2025-12-03 01:24:53.656961,1,1,3,23,65,0,0
2025-12-03 01:25:07.018473,1,2,1,23,67,0,0
2025-12-03 01:25:19.783739,1,2,1,23,65,0,0
2025-12-03 01:25:32.698674,1,1,4,24,65,0,0
2025-12-03 01:25:47.107881,1,2,38,23,100,0,0
2025-12-03 01:25:59.920539,1,1,1,23,100,0,0
2025-12-03 01:26:13.792031,1,1,1,23,99,0,0
2025-12-03 01:26:26.790342,1,1,1,23,81,0,0
2025-12-03 01:26:39.754639,1,1,1,22,77,0,0
2025-12-03 01:26:53.212702,1,1,1,21,64,0,0
2025-12-03 01:27:07.122700,1,1,1,22,62,0,0
2025-12-03 01:27:20.434144,1,1,1,23,70,0,0
2025-12-03 01:27:33.346738,1,1,1,23,66,0,0
2025-12-03 01:27:47.762666,1,1,1,23,66,0,0
2025-12-03 01:28:02.116766,1,1,1,23,66,0,0
2025-12-03 01:28:15.450683,1,1,1,22,66,0,0
2025-12-03 01:28:28.331405,1,1,1,23,73,0,0
2025-12-03 01:28:41.254043,1,1,1,23,70,0,0
2025-12-03 01:28:55.213208,1,1,1,23,71,0,0
2025-12-03 01:29:08.073151,1,1,1,23,65,0,0
2025-12-03 01:29:20.936615,1,1,1,23,65,0,0
2025-12-03 01:29:33.843884,1,1,1,16,65,0,0
2025-12-03 01:29:47.365606,1,1,1,13,65,0,0
2025-12-03 01:30:00.269487,1,1,1,13,65,0,0
2025-12-03 01:30:13.725758,1,1,1,21,64,0,0
2025-12-03 01:30:27.097994,1,1,1,14,62,0,0
2025-12-03 01:30:39.899650,1,1,1,14,62,0,0
2025-12-03 01:30:53.865786,1,1,1,20,62,0,0
2025-12-03 01:31:08.268121,1,1,1,17,62,0,0
2025-12-03 01:31:21.134640,1,1,1,19,62,0,0
2025-12-03 01:31:33.938836,1,1,1,22,62,0,0
2025-12-03 01:31:47.898783,1,1,1,23,62,0,0
2025-12-03 01:32:02.310495,1,1,1,15,62,0,0
2025-12-03 01:32:15.218463,1,1,1,17,62,0,0
2025-12-03 01:32:28.577876,1,1,1,13,62,0,0
2025-12-03 01:32:41.389496,1,1,1,19,62,0,0
2025-12-03 01:32:54.352565,1,1,1,14,62,0,0
2025-12-03 01:33:07.814115,1,1,1,15,62,0,0
2025-12-03 01:33:21.169568,1,1,1,11,62,0,0
2025-12-03 01:33:33.982073,1,1,1,12,62,0,0
2025-12-03 01:33:47.941995,1,1,1,12,62,0,0
2025-12-03 01:34:02.302848,1,1,1,14,62,0,0
2025-12-03 01:34:15.614321,1,1,1,12,62,0,0
2025-12-03 01:34:28.479118,1,1,1,13,62,0,0
2025-12-03 01:34:41.338295,1,1,1,13,62,0,0
2025-12-03 01:34:54.149245,1,1,1,12,62,0,0
2025-12-03 01:35:08.009000,1,1,1,13,62,0,0
2025-12-03 01:35:21.020640,1,1,1,12,62,0,0
2025-12-03 01:35:33.986534,1,1,1,12,62,0,0
2025-12-03 01:35:47.442217,1,1,1,12,62,0,0
2025-12-03 01:36:01.372655,1,1,1,12,62,0,0
2025-12-03 01:36:14.663627,1,1,1,12,62,0,0
2025-12-03 01:36:27.576248,1,1,1,12,62,0,0
2025-12-03 01:36:42.036540,1,1,1,12,62,0,0
2025-12-03 01:36:55.060422,1,1,1,12,62,0,0
2025-12-03 01:37:08.959277,1,1,1,18,62,0,0
2025-12-03 01:37:22.976502,1,1,1,22,62,0,0
2025-12-03 01:37:35.959769,1,1,1,14,62,0,0
2025-12-03 01:37:49.339168,1,1,1,13,62,0,0
2025-12-03 01:38:02.150201,1,1,1,13,62,0,0
2025-12-03 01:38:15.110484,1,1,1,12,62,0,0
2025-12-03 01:38:28.073693,1,1,1,12,62,0,0
2025-12-03 01:38:41.481275,1,1,1,12,62,0,0
2025-12-03 01:38:54.295846,1,1,1,13,62,0,0
2025-12-03 01:39:07.709012,1,1,1,12,62,0,0
2025-12-03 01:39:21.569551,1,1,1,12,62,0,0
2025-12-03 01:39:35.541237,1,1,1,12,62,0,0
2025-12-03 01:39:49.434483,1,1,1,12,62,0,0
2025-12-03 01:40:02.794114,1,1,1,12,62,0,0
2025-12-03 01:40:15.656310,1,1,1,12,64,0,0
2025-12-03 01:40:29.565215,1,1,1,12,71,0,0
2025-12-03 01:40:43.478671,1,1,1,12,64,0,0
2025-12-03 01:40:56.787913,1,1,1,12,64,0,0
2025-12-03 01:41:09.698074,1,1,1,12,64,0,0
2025-12-03 01:41:24.210392,1,1,1,12,63,0,0
2025-12-03 01:41:37.120065,1,1,1,14,63,0,0
2025-12-03 01:41:50.642241,1,1,1,14,70,0,0
2025-12-03 01:42:03.618443,1,1,1,16,78,0,0
2025-12-03 01:42:17.051692,1,1,1,14,81,0,0
2025-12-03 01:42:30.364067,1,1,1,12,79,0,0
2025-12-03 01:42:44.174994,1,1,1,12,62,0,0
2025-12-03 01:42:57.637335,1,1,1,12,62,0,0
2025-12-03 01:43:11.146572,1,1,1,12,62,0,0
2025-12-03 01:43:24.106367,1,1,1,12,62,0,0
2025-12-03 01:43:37.076559,1,1,1,12,62,0,0
2025-12-03 01:43:50.598042,1,1,1,12,68,0,0
2025-12-03 01:44:03.294834,1,1,1,12,64,0,0
2025-12-03 01:44:16.213499,1,1,1,12,64,0,0
2025-12-03 01:44:29.727249,1,1,1,12,63,0,0
2025-12-03 01:44:43.624904,1,1,1,12,63,0,0
2025-12-03 01:44:56.531409,1,1,1,12,70,0,0
2025-12-03 01:45:09.340863,1,1,1,12,75,0,0
2025-12-03 01:45:22.248890,1,1,1,12,78,0,0
2025-12-03 01:45:35.658865,1,1,1,12,80,0,0
2025-12-03 01:45:48.469206,1,1,1,12,80,0,0
2025-12-03 01:46:01.980143,1,1,1,12,64,0,0
2025-12-03 01:46:14.794842,1,1,1,12,64,0,0
2025-12-03 01:46:27.702068,1,1,1,12,64,0,0
2025-12-03 01:46:41.170945,1,1,1,12,64,0,0
2025-12-03 01:46:54.022223,1,1,1,12,64,0,0
2025-12-03 01:47:06.784701,1,1,1,12,64,0,0
2025-12-03 01:47:20.696761,1,1,1,12,64,0,0
2025-12-03 01:47:33.507121,1,1,1,12,62,0,0
2025-12-03 01:47:47.369149,1,1,1,12,62,0,0
2025-12-03 01:48:00.327911,1,1,1,12,62,0,0
2025-12-03 01:48:13.340816,1,1,1,12,62,0,0
2025-12-03 01:48:27.248372,1,1,1,12,62,0,0
2025-12-03 01:48:41.160228,1,1,1,12,63,0,0
2025-12-03 01:48:54.023008,1,1,1,12,75,0,0
2025-12-03 01:49:06.834314,1,1,1,12,87,0,0
2025-12-03 01:49:20.693713,1,1,1,12,70,0,0
2025-12-03 01:49:34.009553,1,1,1,12,65,0,0
2025-12-03 01:49:46.869930,1,1,1,12,65,0,0
2025-12-03 01:49:59.829069,1,1,1,12,65,0,0
2025-12-03 01:50:12.837377,1,1,1,12,64,0,0
