Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate
2025-11-20 18:05:06.506897,1,2,15,0,0
2025-11-20 18:05:09.840507,1,2,24,0,0
2025-11-20 18:05:12.657388,1,2,36,0,0
2025-11-20 18:05:16.530762,1,2,43,0,0
2025-11-20 18:05:19.352096,1,2,6,0,0
2025-11-20 18:05:23.233677,1,2,41,0,0
2025-11-20 18:05:27.069740,1,2,16,0,0
2025-11-20 18:05:30.379554,1,2,69,0,0
2025-11-20 18:05:33.214562,1,2,13,0,0
2025-11-20 18:05:37.074306,1,2,44,0,0
2025-11-20 18:05:40.051684,1,2,36,0,0
2025-11-20 18:05:43.380406,1,2,37,0,0
2025-11-20 18:05:47.348041,1,2,12,0,0
2025-11-20 18:05:51.824682,1,2,28,0,0
2025-11-20 18:05:55.648841,1,2,42,0,0
2025-11-20 18:05:59.584672,1,2,16,0,0
2025-11-20 18:06:02.427601,1,2,57,0,0
2025-11-20 18:06:05.223571,1,2,54,0,0
2025-11-20 18:06:09.107573,1,2,20,0,0
2025-11-20 18:06:13.021972,1,2,20,0,0
2025-11-20 18:06:15.847350,1,2,24,0,0
2025-11-20 18:06:18.673480,1,2,10,0,0
2025-11-20 18:06:22.539860,1,2,8,0,0
2025-11-20 18:06:25.865505,1,2,7,0,0
2025-11-20 18:06:28.689111,1,2,26,0,0
2025-11-20 18:06:32.566734,1,2,16,0,0
2025-11-20 18:06:35.891089,1,1,1,0,0
2025-11-20 18:06:38.763644,1,1,1,0,0
2025-11-20 18:06:41.591097,1,2,1,0,0
2025-11-20 18:06:44.411795,1,2,10,0,0
2025-11-20 18:06:47.242240,1,2,14,0,0
2025-11-20 18:06:51.114314,1,2,7,0,0
2025-11-20 18:06:55.035398,1,2,69,0,0
2025-11-20 18:06:57.860251,1,2,35,0,0
2025-11-20 18:07:00.691541,1,2,22,0,0
2025-11-20 18:07:04.559953,1,2,16,0,0
2025-11-20 18:07:07.482444,1,2,20,0,0
2025-11-20 18:07:10.256216,1,2,19,0,0
2025-11-20 18:07:14.181674,1,2,20,0,0
2025-11-20 18:07:18.555253,1,2,33,0,0
2025-11-20 18:07:21.879601,1,2,1,0,0
2025-11-20 18:07:24.703947,1,2,18,0,0
2025-11-20 18:07:28.580431,1,2,23,0,0
2025-11-20 18:07:31.403718,1,2,3,0,0
2025-11-20 18:07:35.276870,1,2,9,0,0
2025-11-20 18:07:39.159351,1,2,59,0,0
2025-11-20 18:07:43.078188,1,2,17,0,0
2025-11-20 18:07:46.448777,1,2,13,0,0
2025-11-20 18:07:49.273125,1,2,13,0,0
2025-11-20 18:07:53.148854,1,2,7,0,0
2025-11-20 18:07:57.079983,1,2,14,0,0
2025-11-20 18:07:59.906075,1,2,24,0,0
2025-11-20 18:08:02.719142,1,2,20,0,0
2025-11-20 18:08:06.606941,1,2,100,0,0
2025-11-20 18:08:09.430778,1,2,18,0,0
2025-11-20 18:08:13.365349,1,2,18,0,0
2025-11-20 18:08:17.171538,1,2,12,0,0
2025-11-20 18:08:21.102277,1,2,6,0,0
