Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate,FallState,DwellState
2025-12-03 23:46:58.094728,1,2,4,23,109,0,0
2025-12-03 23:47:10.911304,1,1,1,24,86,0,0
2025-12-03 23:47:24.723274,1,2,22,23,116,0,0
2025-12-03 23:47:38.133266,1,2,1,23,113,0,0
2025-12-03 23:47:51.005432,1,2,2,24,84,0,0
2025-12-03 23:48:03.810784,1,1,4,22,72,0,0
2025-12-03 23:48:16.675727,1,2,4,17,68,0,0
2025-12-03 23:48:30.037297,1,2,1,16,67,0,0
2025-12-03 23:48:42.801603,1,2,2,16,67,0,0
2025-12-03 23:48:55.718584,1,2,3,16,67,0,0
2025-12-03 23:49:09.630083,1,2,1,16,67,0,0
2025-12-03 23:49:23.492104,1,2,3,16,64,0,0
2025-12-03 23:49:36.254298,1,2,4,16,64,0,0
2025-12-03 23:49:49.170548,1,2,5,15,64,0,0
2025-12-03 23:50:02.032011,1,2,2,14,64,0,0
2025-12-03 23:50:14.897425,1,1,3,14,65,0,0
2025-12-03 23:50:28.763403,1,2,18,14,67,0,0
2025-12-03 23:50:42.119181,1,1,1,14,67,0,0
2025-12-03 23:50:55.481247,1,2,1,14,67,0,0
2025-12-03 23:51:08.393160,1,2,3,13,62,0,0
2025-12-03 23:51:22.806777,1,2,1,18,62,0,0
2025-12-03 23:51:37.171923,1,2,2,19,66,0,0
2025-12-03 23:51:50.481642,1,2,2,19,78,0,0
2025-12-03 23:52:03.351658,1,2,2,13,78,0,0
2025-12-03 23:52:16.263653,1,2,2,11,76,0,0
2025-12-03 23:52:29.676262,1,1,1,13,72,0,0
2025-12-03 23:52:42.499379,1,2,3,13,79,0,0
2025-12-03 23:52:56.312466,1,1,2,14,70,0,0
2025-12-03 23:53:10.721169,1,2,1,14,70,0,0
2025-12-03 23:53:23.536348,1,2,5,15,70,0,0
2025-12-03 23:53:36.906129,1,1,4,15,70,0,0
2025-12-03 23:53:50.818341,1,1,1,16,70,0,0
2025-12-03 23:54:04.187586,1,2,1,16,75,0,0
2025-12-03 23:54:17.009479,1,1,3,17,79,0,0
2025-12-03 23:54:29.862709,1,1,3,16,68,0,0
2025-12-03 23:54:42.836292,1,2,9,15,67,0,0
2025-12-03 23:54:56.244731,1,1,1,15,62,0,0
2025-12-03 23:55:10.058164,1,1,1,16,75,0,0
2025-12-03 23:55:22.871889,1,1,1,21,79,0,0
2025-12-03 23:55:36.248375,1,1,1,20,79,0,0
2025-12-03 23:55:49.065486,1,2,2,17,74,0,0
2025-12-03 23:56:03.422317,1,1,1,15,73,0,0
2025-12-03 23:56:16.342359,1,2,2,15,73,0,0
2025-12-03 23:56:29.151931,1,2,2,15,73,0,0
2025-12-03 23:56:43.465705,1,1,2,15,73,0,0
2025-12-03 23:56:56.387172,1,1,1,16,73,0,0
2025-12-03 23:57:09.242810,1,1,2,20,86,0,0
2025-12-03 23:57:22.008231,1,1,2,23,93,0,0
2025-12-03 23:57:34.925188,1,2,1,21,97,0,0
2025-12-03 23:57:48.289325,1,1,2,17,77,0,0
2025-12-03 23:58:01.059337,1,1,1,16,62,0,0
2025-12-03 23:58:13.965817,1,2,1,15,62,0,0
2025-12-03 23:58:27.831850,1,1,1,14,62,0,0
2025-12-03 23:58:40.644410,1,2,1,14,62,0,0
2025-12-03 23:58:53.511639,1,1,1,12,64,0,0
2025-12-03 23:59:07.372594,1,1,3,12,69,0,0
2025-12-03 23:59:20.686629,1,1,1,13,69,0,0
2025-12-03 23:59:33.615496,1,1,2,13,71,0,0
2025-12-03 23:59:46.416257,1,1,1,13,75,0,0
2025-12-03 23:59:59.236561,1,2,5,12,75,0,0
2025-12-04 00:00:13.103618,1,1,2,13,64,0,0
2025-12-04 00:00:26.014566,1,1,1,14,64,0,0
2025-12-04 00:00:39.922534,1,2,1,14,64,0,0
2025-12-04 00:00:52.735319,1,1,1,14,63,0,0
2025-12-04 00:01:05.551467,1,1,1,14,63,0,0
2025-12-04 00:01:19.417389,1,1,1,13,70,0,0
2025-12-04 00:01:32.731268,1,1,1,12,69,0,0
2025-12-04 00:01:45.602083,1,1,1,14,71,0,0
2025-12-04 00:01:58.509820,1,1,1,13,69,0,0
2025-12-04 00:02:11.330800,1,1,1,13,69,0,0
2025-12-04 00:02:24.141069,1,2,1,13,67,0,0
2025-12-04 00:02:38.002527,1,2,1,13,67,0,0
2025-12-04 00:02:51.376792,1,1,2,12,67,0,0
2025-12-04 00:03:04.230602,1,2,1,12,64,0,0
2025-12-04 00:03:17.094838,1,2,1,12,62,0,0
2025-12-04 00:03:32.060361,1,1,1,13,66,0,0
2025-12-04 00:03:45.976405,1,1,1,13,72,0,0
2025-12-04 00:03:58.787835,1,2,3,13,69,0,0
2025-12-04 00:04:11.654251,1,1,1,13,69,0,0
2025-12-04 00:04:25.515103,1,1,2,13,69,0,0
2025-12-04 00:04:38.829068,1,1,1,13,69,0,0
2025-12-04 00:04:52.246399,1,1,3,13,63,0,0
2025-12-04 00:05:05.106919,1,2,1,13,69,0,0
2025-12-04 00:05:18.473527,1,2,1,13,69,0,0
2025-12-04 00:05:31.286417,1,2,2,13,69,0,0
2025-12-04 00:05:44.147879,1,2,2,13,69,0,0
2025-12-04 00:05:58.059126,1,1,1,13,69,0,0
2025-12-04 00:06:10.870188,1,2,1,13,69,0,0
2025-12-04 00:06:24.889513,1,1,2,13,69,0,0
2025-12-04 00:06:37.708264,1,2,2,13,69,0,0
2025-12-04 00:06:50.623970,1,2,3,12,71,0,0
2025-12-04 00:07:03.481488,1,2,3,12,71,0,0
2025-12-04 00:07:16.297617,1,2,3,13,69,0,0
2025-12-04 00:07:29.221548,1,1,2,13,67,0,0
2025-12-04 00:07:42.701208,1,1,1,13,62,0,0
2025-12-04 00:07:56.109703,1,1,3,12,62,0,0
2025-12-04 00:08:08.906465,1,1,1,12,69,0,0
2025-12-04 00:08:21.815881,1,1,1,12,65,0,0
2025-12-04 00:08:34.683130,1,1,1,13,65,0,0
2025-12-04 00:08:47.491076,1,1,1,12,65,0,0
2025-12-04 00:09:01.957996,1,2,1,12,65,0,0
2025-12-04 00:09:14.824839,1,1,1,12,65,0,0
2025-12-04 00:09:28.726098,1,1,1,13,63,0,0
2025-12-04 00:09:42.591326,1,2,6,24,108,0,0
2025-12-04 00:09:55.402825,1,1,1,24,117,0,0
2025-12-04 00:10:08.274056,1,1,1,16,95,0,0
2025-12-04 00:10:22.179212,1,2,1,15,88,0,0
2025-12-04 00:10:34.991640,1,2,1,14,80,0,0
2025-12-04 00:10:47.855181,1,2,2,14,69,0,0
2025-12-04 00:11:01.667003,1,2,1,12,71,0,0
2025-12-04 00:11:14.987633,1,1,2,12,71,0,0
2025-12-04 00:11:27.894764,1,1,2,18,81,0,0
2025-12-04 00:11:40.805877,1,1,1,18,79,0,0
2025-12-04 00:11:54.670239,1,2,6,18,89,0,0
2025-12-04 00:12:07.633353,1,1,1,15,68,0,0
2025-12-04 00:12:20.394720,1,1,1,15,76,0,0
2025-12-04 00:12:33.311305,1,2,3,15,63,0,0
2025-12-04 00:12:46.273164,1,1,2,15,62,0,0
2025-12-04 00:12:59.582935,1,1,1,14,62,0,0
2025-12-04 00:13:13.399769,1,2,16,14,62,0,0
2025-12-04 00:13:26.811769,1,1,1,15,62,0,0
2025-12-04 00:13:40.227596,1,1,1,16,62,0,0
2025-12-04 00:13:53.086693,1,2,1,21,62,0,0
2025-12-04 00:14:05.901858,1,1,1,22,69,0,0
2025-12-04 00:14:19.814134,1,1,1,19,69,0,0
2025-12-04 00:14:32.682612,1,2,1,16,71,0,0
2025-12-04 00:14:45.486900,1,1,1,16,71,0,0
2025-12-04 00:14:59.448096,1,1,1,18,69,0,0
2025-12-04 00:15:13.808526,1,1,1,14,72,0,0
2025-12-04 00:15:26.669559,1,1,1,12,70,0,0
2025-12-04 00:15:39.490654,1,1,1,12,70,0,0
2025-12-04 00:15:53.441294,1,1,1,12,71,0,0
2025-12-04 00:16:07.851108,1,1,1,14,73,0,0
2025-12-04 00:16:20.711682,1,1,1,18,85,0,0
2025-12-04 00:16:33.522277,1,1,1,14,81,0,0
2025-12-04 00:16:47.482760,1,1,1,12,81,0,0
2025-12-04 00:17:01.844513,1,1,1,12,79,0,0
2025-12-04 00:17:15.166196,1,1,1,12,67,0,0
2025-12-04 00:17:28.570118,1,1,1,12,65,0,0
2025-12-04 00:17:41.481679,1,1,1,12,65,0,0
2025-12-04 00:17:55.841438,1,1,1,12,64,0,0
2025-12-04 00:18:09.152320,1,1,1,12,64,0,0
2025-12-04 00:18:22.033889,1,1,1,13,64,0,0
2025-12-04 00:18:34.975678,1,1,1,13,62,0,0
2025-12-04 00:18:48.937858,1,1,1,12,62,0,0
2025-12-04 00:19:01.799791,1,1,1,12,62,0,0
2025-12-04 00:19:14.617679,1,1,2,12,62,0,0
2025-12-04 00:19:27.570309,1,1,1,12,62,0,0
2025-12-04 00:19:41.533618,1,1,1,13,62,0,0
2025-12-04 00:19:55.894972,1,1,1,13,62,0,0
2025-12-04 00:20:09.209571,1,1,1,13,62,0,0
2025-12-04 00:20:22.121843,1,1,1,12,69,0,0
2025-12-04 00:20:34.984012,1,1,1,12,66,0,0
2025-12-04 00:20:47.795299,1,1,1,12,66,0,0
2025-12-04 00:21:02.156785,1,1,1,12,69,0,0
2025-12-04 00:21:15.064742,1,1,1,12,73,0,0
2025-12-04 00:21:28.073992,1,1,1,13,70,0,0
2025-12-04 00:21:40.987858,1,1,1,13,77,0,0
2025-12-04 00:21:53.796783,1,1,1,12,73,0,0
2025-12-04 00:22:07.657517,1,1,1,12,65,0,0
2025-12-04 00:22:20.627459,1,1,1,12,65,0,0
2025-12-04 00:22:35.079878,1,1,1,13,65,0,0
2025-12-04 00:22:49.038873,1,1,1,13,70,0,0
2025-12-04 00:23:01.900897,1,1,3,12,66,0,0
2025-12-04 00:23:14.714126,1,1,1,12,64,0,0
2025-12-04 00:23:27.671699,1,1,1,12,64,0,0
2025-12-04 00:23:41.036168,1,1,1,12,64,0,0
2025-12-04 00:23:53.849659,1,1,1,12,64,0,0
2025-12-04 00:24:07.710430,1,1,1,12,63,0,0
2025-12-04 00:24:20.670841,1,1,1,12,63,0,0
2025-12-04 00:24:35.130877,1,1,1,12,63,0,0
2025-12-04 00:24:49.088153,1,1,2,12,63,0,0
2025-12-04 00:25:02.000839,1,1,1,12,66,0,0
2025-12-04 00:25:14.761689,1,1,1,13,66,0,0
2025-12-04 00:25:27.724245,1,1,1,13,75,0,0
2025-12-04 00:25:40.736450,1,1,1,13,69,0,0
2025-12-04 00:25:53.696574,1,1,1,12,71,0,0
2025-12-04 00:26:08.057713,1,1,1,12,70,0,0
2025-12-04 00:26:21.370337,1,1,1,12,72,0,0
2025-12-04 00:26:34.233672,1,1,1,13,76,0,0
2025-12-04 00:26:47.192813,1,1,1,13,67,0,0
2025-12-04 00:27:01.151371,1,1,1,12,63,0,0
2025-12-04 00:27:14.019843,1,1,1,12,63,0,0
2025-12-04 00:27:26.825128,1,1,1,11,63,0,0
2025-12-04 00:27:39.836307,1,1,1,11,63,0,0
2025-12-04 00:27:53.752227,1,1,1,12,63,0,0
2025-12-04 00:28:08.159855,1,1,2,13,63,0,0
2025-12-04 00:28:20.968621,1,1,1,13,63,0,0
2025-12-04 00:28:34.881868,1,1,1,12,63,0,0
2025-12-04 00:28:47.791167,1,1,1,12,63,0,0
2025-12-04 00:29:02.154126,1,1,1,12,63,0,0
2025-12-04 00:29:15.464688,1,1,1,12,63,0,0
2025-12-04 00:29:28.325514,1,1,1,12,62,0,0
2025-12-04 00:29:41.339593,1,1,1,13,62,0,0
2025-12-04 00:29:54.254964,1,1,1,13,62,0,0
2025-12-04 00:30:07.707526,1,1,1,13,62,0,0
2025-12-04 00:30:21.061352,1,1,1,12,62,0,0
2025-12-04 00:30:34.934510,1,1,1,12,62,0,0
2025-12-04 00:30:47.794107,1,1,1,12,62,0,0
2025-12-04 00:31:01.253383,1,1,1,12,62,0,0
2025-12-04 00:31:14.113088,1,1,1,12,62,0,0
2025-12-04 00:31:26.973471,1,1,1,13,62,0,0
2025-12-04 00:31:39.882981,1,1,1,19,70,0,0
2025-12-04 00:31:53.348086,1,1,1,22,85,0,0
2025-12-04 00:32:06.306514,1,1,1,24,84,0,0
2025-12-04 00:32:19.767781,1,1,1,24,91,0,0
2025-12-04 00:32:33.131105,1,1,1,25,73,0,0
2025-12-04 00:32:45.939844,1,1,1,25,66,0,0
2025-12-04 00:32:59.901810,1,1,1,25,62,0,0
2025-12-04 00:33:14.265943,1,1,1,25,62,0,0
2025-12-04 00:33:27.577517,1,1,1,25,62,0,0
2025-12-04 00:33:40.440618,1,1,1,25,70,0,0
2025-12-04 00:33:53.352108,1,1,1,25,70,0,0
2025-12-04 00:34:07.273877,1,1,1,25,70,0,0
2025-12-04 00:34:20.576405,1,1,1,25,81,0,0
2025-12-04 00:34:33.436199,1,2,1,22,91,0,0
2025-12-04 00:34:47.352906,1,1,2,19,79,0,0
2025-12-04 00:35:00.170143,1,1,1,22,79,0,0
2025-12-04 00:35:13.979042,1,2,16,22,79,0,0
2025-12-04 00:35:27.940323,1,1,1,22,79,0,0
2025-12-04 00:35:41.356524,1,2,4,24,72,0,0
2025-12-04 00:35:54.173290,1,1,1,15,72,0,0
2025-12-04 00:36:07.987083,1,1,1,14,72,0,0
2025-12-04 00:36:21.398794,1,2,7,13,72,0,0
2025-12-04 00:36:34.262412,1,2,3,15,71,0,0
2025-12-04 00:36:48.676202,1,1,1,18,83,0,0
2025-12-04 00:37:01.491121,1,1,1,22,88,0,0
2025-12-04 00:37:14.409787,1,1,1,19,81,0,0
2025-12-04 00:37:27.220616,1,2,4,13,69,0,0
2025-12-04 00:37:41.136283,1,1,1,12,68,0,0
2025-12-04 00:37:53.997847,1,2,10,13,76,0,0
2025-12-04 00:38:07.960218,1,2,2,14,68,0,0
2025-12-04 00:38:20.876246,1,1,1,14,62,0,0
2025-12-04 00:38:33.689036,1,1,5,15,62,0,0
2025-12-04 00:38:46.603066,1,1,2,18,62,0,0
2025-12-04 00:38:59.475561,1,2,4,16,64,0,0
2025-12-04 00:39:12.281103,1,2,4,15,64,0,0
2025-12-04 00:39:26.592103,1,1,1,14,64,0,0
2025-12-04 00:39:39.455874,1,1,1,13,74,0,0
2025-12-04 00:39:52.321016,1,2,3,12,82,0,0
2025-12-04 00:40:05.185035,1,1,1,12,72,0,0
2025-12-04 00:40:18.046995,1,1,1,12,67,0,0
2025-12-04 00:40:31.413669,1,2,3,12,67,0,0
2025-12-04 00:40:44.227251,1,1,2,12,67,0,0
2025-12-04 00:40:57.039986,1,1,1,12,65,0,0
2025-12-04 00:41:11.004897,1,1,1,12,63,0,0
2025-12-04 00:41:24.325846,1,1,1,12,62,0,0
2025-12-04 00:41:38.683711,1,1,1,12,62,0,0
2025-12-04 00:41:51.549398,1,2,3,12,62,0,0
2025-12-04 00:42:06.516935,1,1,1,12,64,0,0
2025-12-04 00:42:19.385979,1,2,3,13,72,0,0
2025-12-04 00:42:32.250728,1,1,2,13,71,0,0
2025-12-04 00:42:45.110820,1,1,3,13,70,0,0
2025-12-04 00:42:59.036698,1,1,2,13,69,0,0
2025-12-04 00:43:13.496610,1,2,2,13,69,0,0
2025-12-04 00:43:26.813089,1,2,3,13,69,0,0
2025-12-04 00:43:39.773630,1,2,4,13,69,0,0
2025-12-04 00:43:54.187197,1,1,3,13,69,0,0
2025-12-04 00:44:08.551543,1,2,2,13,69,0,0
2025-12-04 00:44:21.877641,1,2,3,12,69,0,0
2025-12-04 00:44:35.234829,1,2,1,12,69,0,0
2025-12-04 00:44:48.147561,1,2,1,13,69,0,0
2025-12-04 00:45:01.515197,1,1,1,13,69,0,0
2025-12-04 00:45:14.329794,1,2,2,13,69,0,0
2025-12-04 00:45:27.194588,1,2,1,13,74,0,0
2025-12-04 00:45:41.105482,1,1,1,13,65,0,0
2025-12-04 00:45:54.473691,1,1,1,13,65,0,0
2025-12-04 00:46:07.339581,1,1,1,13,65,0,0
2025-12-04 00:46:21.199774,1,2,1,13,72,0,0
2025-12-04 00:46:35.114911,1,1,3,13,75,0,0
2025-12-04 00:46:47.925306,1,1,3,13,77,0,0
2025-12-04 00:47:00.840612,1,1,1,13,77,0,0
2025-12-04 00:47:15.175831,1,1,3,12,77,0,0
2025-12-04 00:47:28.561264,1,1,1,12,77,0,0
2025-12-04 00:47:41.446448,1,1,2,13,77,0,0
2025-12-04 00:47:54.292187,1,1,1,13,78,0,0
2025-12-04 00:48:07.671918,1,1,1,16,82,0,0
2025-12-04 00:48:20.995833,1,1,1,13,82,0,0
2025-12-04 00:48:33.801870,1,2,4,12,83,0,0
2025-12-04 00:48:47.731083,1,2,3,12,74,0,0
2025-12-04 00:49:00.517083,1,2,2,13,75,0,0
2025-12-04 00:49:14.832104,1,1,1,17,86,0,0
2025-12-04 00:49:27.744015,1,2,1,14,74,0,0
2025-12-04 00:49:40.608034,1,2,3,14,72,0,0
2025-12-04 00:49:53.424626,1,1,5,14,72,0,0
2025-12-04 00:50:06.287686,1,1,4,12,72,0,0
2025-12-04 00:50:19.653479,1,2,7,13,72,0,0
2025-12-04 00:50:32.419230,1,2,1,13,72,0,0
2025-12-04 00:50:45.335633,1,2,1,13,74,0,0
2025-12-04 00:51:00.847708,1,2,1,13,65,0,0
2025-12-04 00:51:14.713729,1,1,1,18,70,0,0
2025-12-04 00:51:28.023687,1,2,14,21,69,0,0
2025-12-04 00:51:40.941357,1,2,4,20,69,0,0
2025-12-04 00:51:53.800746,1,2,16,16,74,0,0
2025-12-04 00:52:06.612248,1,1,1,16,74,0,0
2025-12-04 00:52:21.023862,1,1,2,15,76,0,0
2025-12-04 00:52:34.434583,1,1,1,14,76,0,0
2025-12-04 00:52:47.404369,1,1,1,13,75,0,0
2025-12-04 00:53:00.857075,1,1,1,13,75,0,0
2025-12-04 00:53:14.319496,1,1,1,16,75,0,0
2025-12-04 00:53:27.632261,1,1,1,21,62,0,0
2025-12-04 00:53:41.492972,1,1,1,14,62,0,0
2025-12-04 00:53:54.457603,1,1,1,18,62,0,0
2025-12-04 00:54:08.815207,1,1,1,22,62,0,0
2025-12-04 00:54:22.128822,1,1,1,23,65,0,0
2025-12-04 00:54:34.944545,1,1,1,23,62,0,0
2025-12-04 00:54:47.852227,1,1,1,23,71,0,0
2025-12-04 00:55:00.662990,1,1,1,17,63,0,0
2025-12-04 00:55:14.526081,1,1,1,12,70,0,0
2025-12-04 00:55:27.534306,1,1,1,14,82,0,0
2025-12-04 00:55:40.495350,1,1,1,14,83,0,0
2025-12-04 00:55:53.959795,1,2,2,12,83,0,0
2025-12-04 00:56:07.838035,1,1,1,15,83,0,0
2025-12-04 00:56:21.684301,1,1,1,14,77,0,0
2025-12-04 00:56:35.594039,1,1,1,14,76,0,0
2025-12-04 00:56:48.456282,1,1,2,15,67,0,0
2025-12-04 00:57:01.917510,1,2,1,18,67,0,0
2025-12-04 00:57:14.781142,1,1,1,20,69,0,0
2025-12-04 00:57:27.638996,1,1,1,22,78,0,0
2025-12-04 00:57:40.550491,1,1,1,22,71,0,0
2025-12-04 00:57:53.964409,1,1,1,18,69,0,0
2025-12-04 00:58:06.776794,1,1,1,14,69,0,0
2025-12-04 00:58:19.588481,1,1,1,14,67,0,0
2025-12-04 00:58:33.501201,1,1,1,14,66,0,0
2025-12-04 00:58:47.507973,1,1,1,16,63,0,0
2025-12-04 00:59:00.476809,1,1,1,15,62,0,0
2025-12-04 00:59:13.835835,1,1,1,16,62,0,0
2025-12-04 00:59:26.648030,1,1,1,16,62,0,0
2025-12-04 00:59:39.659032,1,1,1,12,62,0,0
2025-12-04 00:59:52.617907,1,1,1,14,63,0,0
2025-12-04 01:00:06.638621,1,1,1,13,69,0,0
2025-12-04 01:00:19.548396,1,1,1,15,69,0,0
2025-12-04 01:00:32.866493,1,2,1,20,69,0,0
2025-12-04 01:00:45.682235,1,1,1,21,69,0,0
2025-12-04 01:00:58.597095,1,1,1,18,69,0,0
2025-12-04 01:01:13.584622,1,1,1,17,69,0,0
2025-12-04 01:01:26.521068,1,1,1,22,79,0,0
2025-12-04 01:01:39.885541,1,1,1,17,77,0,0
2025-12-04 01:01:52.744335,1,1,1,17,71,0,0
2025-12-04 01:02:06.657022,1,1,1,18,71,0,0
2025-12-04 01:02:21.018776,1,1,1,18,71,0,0
2025-12-04 01:02:34.332836,1,1,1,18,78,0,0
2025-12-04 01:02:47.201783,1,1,1,16,67,0,0
2025-12-04 01:03:00.111038,1,1,1,16,67,0,0
2025-12-04 01:03:15.019257,1,2,1,16,67,0,0
2025-12-04 01:03:28.331118,1,1,1,16,68,0,0
2025-12-04 01:03:41.203650,1,1,1,16,68,0,0
2025-12-04 01:03:54.106413,1,1,1,21,76,0,0
2025-12-04 01:04:06.916086,1,1,1,17,74,0,0
2025-12-04 01:04:20.777554,1,1,1,16,63,0,0
2025-12-04 01:04:33.691347,1,1,1,15,63,0,0
2025-12-04 01:04:47.697368,1,1,1,17,63,0,0
2025-12-04 01:05:01.210803,1,1,1,21,62,0,0
2025-12-04 01:05:15.075813,1,1,1,20,62,0,0
2025-12-04 01:05:28.385092,1,1,1,19,62,0,0
2025-12-04 01:05:41.249779,1,2,1,18,62,0,0
2025-12-04 01:05:54.208166,1,1,1,19,62,0,0
2025-12-04 01:06:08.072993,1,1,1,22,62,0,0
2025-12-04 01:06:20.883792,1,1,1,23,63,0,0
2025-12-04 01:06:33.846468,1,1,1,24,63,0,0
2025-12-04 01:06:46.804522,1,1,1,21,63,0,0
2025-12-04 01:07:00.716532,1,1,1,18,63,0,0
2025-12-04 01:07:14.175683,1,1,1,18,63,0,0
2025-12-04 01:07:27.038565,1,1,1,19,63,0,0
2025-12-04 01:07:39.858206,1,2,1,23,63,0,0
2025-12-04 01:07:52.764415,1,1,1,24,65,0,0
2025-12-04 01:08:05.674704,1,1,1,17,74,0,0
2025-12-04 01:08:18.583460,1,1,1,15,66,0,0
2025-12-04 01:08:31.346488,1,1,1,15,69,0,0
2025-12-04 01:08:44.304778,1,1,1,17,65,0,0
2025-12-04 01:08:57.314598,1,1,1,22,77,0,0
2025-12-04 01:09:10.228468,1,1,1,18,68,0,0
2025-12-04 01:09:23.091073,1,1,1,17,63,0,0
2025-12-04 01:09:35.954284,1,1,1,17,63,0,0
2025-12-04 01:09:48.868466,1,1,1,17,63,0,0
2025-12-04 01:10:03.229534,1,1,1,18,63,0,0
2025-12-04 01:10:16.545700,1,1,1,21,63,0,0
2025-12-04 01:10:29.907200,1,1,1,23,62,0,0
2025-12-04 01:10:42.826059,1,1,1,24,62,0,0
2025-12-04 01:10:56.176263,1,1,2,18,62,0,0
2025-12-04 01:11:08.949815,1,1,1,21,62,0,0
2025-12-04 01:11:21.852251,1,1,1,23,62,0,0
2025-12-04 01:11:35.763772,1,1,1,23,62,0,0
2025-12-04 01:11:48.577805,1,1,1,23,62,0,0
2025-12-04 01:12:01.993207,1,1,1,23,62,0,0
2025-12-04 01:12:15.807169,1,1,1,22,62,0,0
2025-12-04 01:12:29.180589,1,1,1,18,71,0,0
2025-12-04 01:12:41.989270,1,1,1,22,79,0,0
2025-12-04 01:12:54.948249,1,1,1,23,73,0,0
2025-12-04 01:13:09.311849,1,1,1,24,73,0,0
2025-12-04 01:13:22.625822,1,1,1,16,73,0,0
2025-12-04 01:13:35.445356,1,1,1,15,73,0,0
2025-12-04 01:13:48.403684,1,1,1,15,65,0,0
2025-12-04 01:14:02.308331,1,1,1,15,63,0,0
2025-12-04 01:14:15.619661,1,1,1,15,63,0,0
2025-12-04 01:14:28.533554,1,1,1,15,62,0,0
2025-12-04 01:14:42.441387,1,1,1,15,62,0,0
2025-12-04 01:14:56.305478,1,1,1,17,62,0,0
2025-12-04 01:15:09.120948,1,1,1,17,62,0,0
2025-12-04 01:15:22.075387,1,1,1,17,62,0,0
2025-12-04 01:15:35.086913,1,1,1,17,62,0,0
2025-12-04 01:15:48.946351,1,1,1,19,65,0,0
2025-12-04 01:16:02.309829,1,1,1,20,62,0,0
2025-12-04 01:16:15.121684,1,1,1,20,62,0,0
2025-12-04 01:16:28.080505,1,1,1,22,62,0,0
2025-12-04 01:16:41.043307,1,1,1,21,62,0,0
2025-12-04 01:16:54.458980,1,2,3,17,62,0,0
2025-12-04 01:17:07.269854,1,1,1,19,71,0,0
2025-12-04 01:17:20.733088,1,2,13,18,68,0,0
2025-12-04 01:17:33.548768,1,2,1,22,77,0,0
2025-12-04 01:17:46.475938,1,2,2,25,86,0,0
2025-12-04 01:17:59.388722,1,1,2,25,97,0,0
2025-12-04 01:18:12.140460,1,2,1,25,97,0,0
2025-12-04 01:18:25.061684,1,1,2,24,82,0,0
2025-12-04 01:18:41.075066,1,2,1,25,86,0,0
2025-12-04 01:18:54.488129,1,1,1,25,101,0,0
2025-12-04 01:19:07.300744,1,1,1,19,97,0,0
2025-12-04 01:19:21.114267,1,1,2,17,83,0,0
2025-12-04 01:19:34.528521,1,1,1,21,74,0,0
2025-12-04 01:19:47.394451,1,2,2,23,67,0,0
2025-12-04 01:20:00.209561,1,1,1,24,65,0,0
2025-12-04 01:20:13.524502,1,1,1,24,65,0,0
2025-12-04 01:20:26.389874,1,1,1,23,65,0,0
2025-12-04 01:20:39.210318,1,1,1,25,74,0,0
2025-12-04 01:20:52.122327,1,1,1,16,71,0,0
2025-12-04 01:21:07.226116,1,2,5,14,69,0,0
2025-12-04 01:21:20.188871,1,2,2,15,64,0,0
2025-12-04 01:21:34.050490,1,1,1,15,68,0,0
2025-12-04 01:21:47.417098,1,2,1,15,75,0,0
2025-12-04 01:22:00.236633,1,2,1,15,82,0,0
2025-12-04 01:22:13.152242,1,1,3,13,83,0,0
2025-12-04 01:22:27.568782,1,1,2,12,78,0,0
2025-12-04 01:22:40.384754,1,2,1,12,70,0,0
2025-12-04 01:22:54.298440,1,2,2,13,71,0,0
2025-12-04 01:23:07.165848,1,1,2,15,71,0,0
2025-12-04 01:23:20.561573,1,1,1,15,71,0,0
2025-12-04 01:23:33.349581,1,1,4,16,71,0,0
2025-12-04 01:23:46.152946,1,1,1,21,71,0,0
2025-12-04 01:24:00.066033,1,1,1,13,62,0,0
2025-12-04 01:24:12.876071,1,2,1,16,62,0,0
2025-12-04 01:24:25.793944,1,2,2,20,62,0,0
2025-12-04 01:24:39.606349,1,2,2,23,62,0,0
2025-12-04 01:24:54.873878,1,2,2,17,62,0,0
2025-12-04 01:25:07.307593,1,1,1,16,62,0,0
2025-12-04 01:25:20.200218,1,1,1,19,68,0,0
2025-12-04 01:25:33.112860,1,2,1,19,69,0,0
2025-12-04 01:25:45.935469,1,2,2,18,67,0,0
2025-12-04 01:25:58.803798,1,1,1,15,67,0,0
2025-12-04 01:26:12.707816,1,2,5,13,68,0,0
2025-12-04 01:26:26.123289,1,1,4,19,80,0,0
2025-12-04 01:26:38.937012,1,1,2,18,81,0,0
2025-12-04 01:26:53.250403,1,2,2,20,81,0,0
2025-12-04 01:27:06.165361,1,2,1,23,76,0,0
2025-12-04 01:27:19.031775,1,2,1,22,70,0,0
2025-12-04 01:27:31.908230,1,1,3,20,66,0,0
2025-12-04 01:27:46.209148,1,1,2,22,66,0,0
2025-12-04 01:27:59.583852,1,1,2,16,66,0,0
2025-12-04 01:28:12.391366,1,1,2,13,64,0,0
2025-12-04 01:28:25.305010,1,1,1,12,64,0,0
2025-12-04 01:28:38.670233,1,2,1,12,63,0,0
2025-12-04 01:28:52.045256,1,1,1,13,63,0,0
2025-12-04 01:29:04.911155,1,2,2,19,63,0,0
2025-12-04 01:29:18.767310,1,1,1,22,63,0,0
2025-12-04 01:29:31.583318,1,1,1,16,66,0,0
2025-12-04 01:29:45.400941,1,1,1,13,69,0,0
